Walls U Value,Walls Area,Floor U Value,Floor Area,Roof U value,Roof Area,Maintenance Factor,Mid-pane U value,Av Frame Width,Glazing g,Frame U value,Psi Factor,Infiltration Rate,Ventilation Rate,Shelter Factor,TFA,Volume,Occupants,Metabolic Gains,Electrical Gains,MVHR efficiency,W1H,W1W,W1A,W1B,W1dir,W2H,W2W,W2A,W2B,W2dir,W3H,W3W,W3A,W3B,W3dir,W4H,W4W,W4A,W4B,W4dir,Linear TB coef,length of TB,Point TB coef,Number of point TB,Floors,Total Heating E
0.03,397.28,0.05,1438.1,0.13,1142.7,0.81,1.24,0.28,0.77,2.24,0.05,2.7,24.36,0.09,2034.65,6645.05,1803.36,1.47,1.34,0.88,22.6,19.06,82.03,66.28,66.49,17.2,7.77,50.03,87.65,152.38,8.3,16.88,73.63,26.42,286.54,7.66,16.59,35.28,7.25,0.94,0.07,50.14,13.54,1367.4,7.0,893.05
0.15,476.84,0.03,346.72,0.03,234.72,0.23,1.68,0.37,0.56,1.43,0.03,5.0,13.71,0.09,8189.29,9610.82,3989.42,2.83,1.49,0.45,10.3,14.16,25.75,69.91,19.28,10.45,5.47,69.87,109.18,97.23,26.11,9.19,3.31,120.78,245.96,19.72,23.04,38.47,179.43,42.2,0.1,1495.04,4.32,1894.04,7.0,184.8
0.04,1012.92,0.11,219.55,0.18,352.39,0.3,4.04,1.33,0.54,1.72,0.05,2.65,10.84,0.07,1850.75,1634.85,2320.49,2.91,1.34,0.93,8.76,12.81,89.61,90.64,71.02,27.05,26.08,87.16,78.64,311.98,16.4,17.6,78.16,86.32,127.27,36.76,34.78,75.49,80.81,213.76,0.24,962.18,6.74,1870.46,5.0,0.0
0.03,357.15,0.03,989.53,0.03,235.53,0.68,1.84,1.27,0.82,2.56,0.06,1.71,26.91,0.06,4301.95,4399.78,557.26,2.95,1.37,0.32,23.39,7.45,73.92,86.08,3.27,5.93,3.61,46.99,9.82,241.75,18.76,31.79,33.03,137.16,50.36,2.9,16.88,46.76,24.52,27.59,0.27,1017.84,7.57,680.43,6.0,157.83
0.08,769.95,0.04,537.59,0.12,682.48,0.67,0.97,1.31,0.4,2.42,0.05,5.23,19.76,0.07,1467.52,28865.17,1904.35,4.43,1.29,0.59,1.68,6.85,39.55,152.47,235.98,21.26,5.91,42.52,37.23,245.89,24.57,25.15,17.42,107.32,134.1,8.4,9.59,48.75,171.81,349.23,0.24,874.85,3.57,2447.41,5.0,1035.4
0.06,1221.29,0.06,829.09,0.06,826.07,0.48,1.33,2.42,0.82,1.61,0.04,2.9,9.4,0.09,1700.2,12732.16,1901.65,3.06,1.38,0.54,30.04,17.29,44.58,128.92,293.4,25.59,11.88,80.22,169.26,288.16,15.45,4.98,3.58,168.45,160.97,14.62,32.0,55.64,120.74,28.66,0.29,84.94,21.81,2124.09,5.0,112.07
0.18,885.74,0.15,238.67,0.08,1873.5,0.47,4.02,2.75,0.51,0.17,0.06,2.5,8.25,0.1,3365.82,9513.97,2616.38,2.6,0.8,0.48,16.78,18.92,28.56,49.87,61.48,20.98,6.35,64.39,89.33,293.09,25.98,6.17,6.72,25.6,72.29,23.06,23.0,30.56,39.9,33.4,0.1,1006.14,2.16,2734.37,4.0,190.77
0.16,1098.8,0.03,213.75,0.04,1445.49,0.78,1.88,0.43,0.44,0.46,0.06,5.48,12.95,0.07,1749.66,7760.95,379.32,4.32,0.84,0.53,11.07,12.17,73.64,1.42,199.19,18.7,30.06,37.83,96.8,139.16,16.64,32.07,72.35,80.65,242.9,30.23,15.57,62.15,49.03,242.81,0.06,732.27,17.15,1169.14,1.0,1194.75
0.05,254.5,0.16,1795.57,0.02,1334.95,0.68,3.14,1.38,0.62,1.62,0.05,2.89,15.82,0.07,5244.88,13341.69,1401.92,2.07,1.04,0.81,9.7,15.06,26.43,127.11,20.53,9.05,14.98,33.47,35.09,306.3,5.03,19.52,68.41,64.0,158.86,11.64,4.55,60.75,81.62,123.04,0.35,868.05,3.25,2202.44,2.0,56.65
0.07,1471.62,0.05,786.47,0.11,1795.37,0.76,4.66,2.01,0.46,0.19,0.03,3.11,18.16,0.09,6667.13,2890.8,2198.57,2.51,0.97,0.35,17.19,18.17,69.11,162.67,80.2,15.81,13.71,32.34,20.28,146.73,23.76,16.78,34.9,60.4,303.59,22.4,7.62,80.29,106.77,25.29,0.38,1133.52,9.27,1928.84,6.0,359.53
0.17,1082.22,0.04,253.4,0.05,863.87,0.87,3.19,0.85,0.37,2.93,0.04,1.27,18.45,0.04,396.89,8306.34,406.74,2.31,0.9,0.81,10.25,11.44,76.23,161.78,319.33,12.63,18.45,19.62,143.13,90.91,11.15,21.26,70.47,175.39,129.82,17.31,8.94,28.51,177.07,309.38,0.11,769.1,24.52,1948.2,7.0,11140.52
0.13,2754.06,0.17,1838.17,0.03,2133.41,0.28,4.2,0.21,0.47,2.53,0.05,2.39,14.89,0.04,663.96,1128.87,2841.02,2.81,0.9,0.66,20.14,11.95,55.09,147.42,134.32,40.16,9.69,6.98,164.82,161.57,31.55,21.11,23.31,160.69,160.89,7.88,17.82,60.0,110.9,307.64,0.27,1430.72,30.0,328.05,3.0,2523.91
0.03,3597.14,0.14,1213.45,0.11,2298.02,0.83,4.67,0.95,0.42,0.26,0.04,2.68,14.82,0.08,1411.23,21264.77,3166.64,3.71,1.29,0.65,25.64,17.6,46.63,92.89,307.76,21.46,7.61,17.18,155.85,232.81,9.58,3.83,80.26,44.21,332.2,13.63,11.61,67.43,117.69,153.06,-0.09,244.56,18.12,2158.82,4.0,3013.91
0.02,1275.62,0.06,559.89,0.18,496.36,0.34,1.12,0.73,0.57,2.34,0.05,2.44,26.48,0.05,7507.94,6170.36,130.59,3.55,1.41,0.56,27.22,18.68,54.31,76.85,200.4,26.57,26.62,75.57,56.75,180.77,17.66,33.01,61.66,37.46,133.19,2.63,5.4,9.67,176.69,229.68,0.36,222.52,22.45,2348.65,1.0,605.95
0.15,1987.89,0.16,794.64,0.13,1294.82,0.83,4.52,1.55,0.84,0.75,0.07,4.77,6.15,0.08,5117.77,15178.89,877.01,4.08,0.99,0.31,10.82,17.61,11.4,56.47,26.14,36.23,8.72,60.27,148.72,132.83,13.34,7.54,61.13,120.08,71.85,3.37,16.59,20.18,80.29,221.96,0.08,796.92,29.49,50.47,4.0,71.59
0.16,1704.92,0.07,651.36,0.14,1519.03,0.61,4.83,3.9,0.52,0.16,0.04,2.51,5.04,0.09,3322.36,10281.81,2635.97,1.76,1.13,0.54,20.57,17.09,49.85,140.72,306.7,10.05,8.82,38.5,176.31,273.98,36.02,6.47,55.69,4.88,266.79,15.39,27.48,51.47,133.37,179.9,0.27,1277.95,26.83,1343.4,6.0,970.89
0.09,934.31,0.09,429.03,0.04,561.04,0.42,1.16,0.62,0.35,2.98,0.05,2.74,11.72,0.09,3589.43,7894.32,1530.73,3.84,1.02,0.8,10.98,7.66,78.21,30.08,303.91,15.56,15.65,65.09,8.69,114.08,18.28,12.86,74.37,158.26,308.04,32.98,31.16,34.78,158.24,185.85,0.12,1133.1,17.63,2047.36,2.0,922.09
0.14,1457.99,0.06,399.85,0.11,249.27,0.21,3.86,1.18,0.5,1.21,0.04,3.88,29.7,0.06,2699.14,1671.79,1279.38,4.45,1.23,0.93,3.37,13.08,79.76,10.94,207.22,24.51,18.06,61.93,140.89,16.97,13.18,32.09,40.15,157.67,237.37,32.03,25.16,81.21,105.39,352.91,0.26,139.22,17.8,1722.75,1.0,1171.01
0.1,1027.65,0.03,995.72,0.12,2416.91,0.46,4.26,2.37,0.77,2.87,0.04,5.65,26.52,0.09,3592.64,1368.21,1236.0,3.3,1.29,0.79,16.05,33.29,55.72,3.59,212.04,9.43,10.91,8.14,134.67,96.34,10.56,11.54,65.7,97.04,279.26,14.14,29.6,3.02,108.05,153.0,0.28,1375.78,3.46,1202.23,4.0,246.87
0.07,2249.83,0.11,199.69,0.07,1104.87,0.45,3.81,1.66,0.59,2.72,0.04,1.6,13.79,0.04,1476.07,2978.99,2785.19,1.59,0.97,0.89,36.24,5.19,77.81,101.94,87.87,39.13,1.58,64.88,164.81,43.55,28.88,25.31,4.76,25.24,107.87,1.12,12.26,28.46,114.76,56.73,0.04,946.19,3.53,1205.75,2.0,380.5
0.09,1653.63,0.1,199.2,0.14,647.86,0.24,4.52,2.14,0.32,0.15,0.04,3.23,23.36,0.07,2787.54,1359.8,3030.06,3.26,0.97,0.77,7.92,31.08,44.66,3.23,0.49,37.8,10.89,55.87,64.29,306.15,20.97,18.18,68.47,39.66,16.75,19.17,11.87,9.56,171.2,283.24,0.39,179.02,7.46,192.61,4.0,66.66
0.04,749.26,0.16,655.41,0.12,1249.95,0.59,1.28,2.33,0.85,1.97,0.05,2.65,19.79,0.04,4105.39,3233.27,3216.28,4.36,1.45,0.4,24.56,8.72,6.49,72.33,180.72,19.09,36.9,66.89,7.66,351.34,16.04,11.61,81.26,113.38,100.17,27.29,28.73,55.8,23.19,318.93,0.36,265.09,2.98,1302.81,4.0,61.16
0.17,388.42,0.1,1424.92,0.04,442.4,0.26,4.16,0.2,0.33,0.3,0.05,4.84,22.99,0.08,2376.16,1308.1,1078.41,2.7,1.19,0.52,13.05,21.66,24.43,32.27,36.84,39.73,35.62,74.73,128.58,50.7,35.3,12.03,32.38,165.55,87.52,9.88,18.94,45.03,166.99,16.31,0.16,185.19,25.58,1633.69,6.0,1995.15
0.17,2857.76,0.05,755.85,0.04,445.84,0.42,1.57,2.35,0.68,2.87,0.06,1.12,7.6,0.07,5557.24,4074.64,880.61,2.97,1.2,0.45,16.1,17.73,4.41,117.68,5.74,13.51,18.37,13.1,98.18,9.27,5.9,25.9,20.87,166.26,100.8,4.6,27.69,57.37,128.01,234.02,-0.02,834.88,0.56,1765.13,2.0,43.9
0.18,2387.47,0.15,724.11,0.05,106.01,0.76,2.89,1.19,0.56,1.23,0.03,2.04,25.4,0.05,6828.36,23868.25,639.51,3.12,0.92,0.66,15.13,19.2,40.23,24.57,37.67,33.74,25.72,22.88,27.69,315.99,7.66,6.94,46.65,164.58,284.53,16.81,24.03,85.15,152.22,39.17,-0.02,104.35,20.68,1076.42,6.0,71.16
0.07,940.24,0.05,543.21,0.05,392.04,0.57,1.59,0.96,0.78,2.55,0.06,5.13,26.4,0.05,877.25,6448.24,3359.77,1.03,0.95,0.45,11.28,26.23,79.76,172.27,98.99,24.71,4.42,15.03,80.98,182.37,15.05,4.01,61.67,163.21,89.73,31.77,13.57,14.79,114.2,291.36,0.12,1343.79,8.58,604.36,5.0,2248.96
0.07,2307.29,0.06,1827.66,0.12,429.81,0.8,4.49,1.93,0.79,2.22,0.05,2.58,6.24,0.06,4359.68,2890.21,892.51,2.28,1.39,0.53,22.86,1.03,89.47,77.82,198.1,16.19,9.21,43.36,24.3,9.52,27.73,9.72,49.67,140.15,230.74,11.65,5.44,47.81,22.15,283.38,0.31,1042.64,22.03,852.52,1.0,396.06
0.04,1165.86,0.1,1052.38,0.12,287.28,0.15,1.61,2.65,0.42,0.2,0.06,4.69,12.53,0.09,2038.12,14223.26,1789.57,1.63,1.26,0.78,15.66,17.19,77.17,74.62,305.74,7.34,10.95,54.34,30.53,115.98,11.93,6.21,2.99,128.74,232.44,16.16,36.3,3.6,146.38,209.8,0.08,708.4,2.06,2298.51,7.0,382.75
0.11,187.84,0.09,1341.27,0.04,692.08,0.36,2.73,1.29,0.68,2.24,0.06,3.47,6.88,0.06,1635.61,3794.13,3438.58,1.19,1.43,0.41,22.66,28.43,62.79,139.52,278.19,11.8,26.66,39.99,126.49,5.27,14.55,19.29,26.07,7.37,54.43,12.8,10.73,76.84,21.75,47.06,0.07,742.89,3.48,100.06,6.0,468.94
0.17,1504.5,0.14,1557.46,0.14,608.71,0.74,2.92,0.35,0.79,0.71,0.03,1.44,13.02,0.04,8297.81,25275.94,2298.3,2.5,1.22,0.44,12.87,23.77,28.46,43.2,172.94,7.99,2.23,79.7,52.71,292.67,17.52,8.8,3.97,43.72,225.49,18.86,18.78,50.67,64.4,45.36,0.36,706.51,15.77,482.11,6.0,80.74
0.09,1091.23,0.17,1827.17,0.15,1740.2,0.76,4.2,0.89,0.77,2.41,0.06,1.78,14.38,0.07,1933.1,8576.26,3720.82,2.27,0.72,0.52,25.13,22.93,72.74,164.2,73.46,8.87,15.03,42.53,130.04,328.93,25.64,8.91,62.42,33.6,351.54,34.27,22.47,10.05,130.38,333.08,-0.07,620.96,12.33,1192.21,3.0,113.91
0.14,1076.76,0.17,1197.0,0.14,1190.4,0.41,1.95,1.24,0.66,1.39,0.05,4.44,23.92,0.03,401.81,6467.07,1076.47,2.41,0.98,0.9,16.03,31.11,57.44,88.57,319.17,16.53,26.96,47.05,48.63,1.93,26.31,18.89,69.4,114.61,72.96,21.69,17.81,78.06,119.01,23.82,0.03,1517.17,18.29,4.53,3.0,956.88
0.18,1387.06,0.09,610.58,0.06,492.04,0.67,1.62,1.96,0.32,1.12,0.07,3.37,26.64,0.1,940.53,1564.47,3029.25,3.34,0.88,0.47,25.04,15.74,3.41,88.7,137.4,25.19,11.17,47.2,137.89,53.2,7.71,10.67,77.64,96.64,33.35,4.69,9.08,72.73,1.43,300.54,0.21,981.41,29.22,428.63,2.0,2614.59
0.17,1299.04,0.16,268.29,0.11,392.78,0.86,4.9,2.01,0.56,1.4,0.03,3.5,20.0,0.1,2314.01,49535.82,3222.5,4.38,0.94,0.41,11.99,16.26,84.14,156.75,210.66,16.07,12.4,53.99,37.06,237.28,30.95,13.33,70.92,1.24,20.89,27.79,18.61,23.97,17.95,342.3,0.08,1087.12,0.72,528.15,3.0,802.7
0.13,208.91,0.13,291.69,0.11,1428.7,0.67,2.59,0.34,0.59,0.17,0.06,0.67,11.59,0.04,2641.95,1117.76,3832.24,3.99,0.92,0.34,5.99,23.31,69.56,23.59,349.65,1.53,11.45,73.81,119.7,287.49,10.5,14.4,42.43,29.13,332.86,7.87,18.07,81.71,16.62,300.92,0.32,427.0,22.83,1874.76,8.0,1345.0
0.11,379.32,0.08,460.1,0.06,246.76,0.66,3.23,2.74,0.63,2.13,0.03,1.26,10.47,0.1,1966.52,16330.45,430.63,1.84,1.24,0.76,1.89,20.09,41.21,85.55,188.38,33.05,13.51,45.0,100.2,73.5,13.32,8.88,57.69,146.42,220.17,10.97,14.08,25.96,35.59,347.33,0.37,1552.98,14.54,1820.85,1.0,1304.58
0.05,1381.24,0.05,731.61,0.03,1979.11,0.67,3.26,1.21,0.36,1.58,0.05,4.51,14.0,0.05,4219.42,31893.84,2934.57,3.11,1.49,0.79,16.92,17.75,30.72,133.12,102.64,30.6,10.44,1.85,158.94,186.43,11.66,14.2,38.55,87.44,24.64,10.09,28.17,53.45,50.6,27.23,0.29,933.61,27.86,2385.32,8.0,1519.34
0.16,3896.19,0.11,970.16,0.11,238.34,0.88,4.95,0.28,0.69,1.66,0.03,4.34,14.82,0.05,2242.44,3410.38,2428.08,3.74,1.12,0.51,38.48,15.75,48.09,163.13,218.2,27.91,14.77,15.11,83.55,112.3,21.4,4.46,22.69,55.71,154.68,7.46,34.73,84.77,99.05,8.85,0.29,801.07,16.63,929.97,1.0,1026.14
0.12,1068.14,0.09,726.66,0.17,923.82,0.86,3.76,0.4,0.65,0.47,0.03,1.17,11.46,0.06,9861.91,8170.98,1795.22,4.35,1.25,0.76,31.42,22.2,37.9,162.94,324.28,34.08,36.46,79.39,132.53,24.53,12.1,31.38,43.9,60.85,185.19,37.34,34.62,4.16,172.39,50.8,0.37,873.03,10.69,632.18,5.0,148.9
0.17,227.29,0.12,172.02,0.06,1802.31,0.28,2.98,2.32,0.61,0.73,0.06,5.46,8.5,0.09,3014.04,22417.2,2827.89,3.33,1.47,0.88,10.5,27.31,68.71,119.44,294.67,14.74,11.5,35.65,136.4,320.63,31.07,26.12,55.54,157.74,348.49,23.95,12.97,58.21,15.1,222.43,0.36,1150.17,20.0,2036.79,4.0,841.87
0.03,1796.1,0.1,588.97,0.06,298.03,0.31,3.25,0.18,0.58,1.03,0.06,1.03,9.39,0.03,1017.89,2366.03,1786.61,3.07,0.82,0.36,32.73,9.92,56.25,143.77,144.78,12.85,17.43,13.44,69.07,358.02,6.75,7.44,22.33,171.75,231.41,12.77,4.36,20.76,38.68,51.8,0.28,1538.54,21.4,853.0,6.0,1227.09
0.04,4594.77,0.05,576.44,0.14,724.85,0.6,1.1,1.77,0.76,2.91,0.06,3.81,19.91,0.09,656.4,11336.87,1538.09,4.29,1.15,0.3,2.73,12.77,28.28,140.99,333.47,11.07,19.5,79.18,12.6,300.42,19.44,7.47,83.1,46.46,85.83,7.55,21.8,39.85,104.82,72.7,0.11,1565.7,12.29,1837.72,7.0,2342.57
0.09,241.21,0.08,1971.05,0.13,1568.46,0.59,4.06,0.43,0.53,2.34,0.07,2.09,27.63,0.05,5225.54,16423.18,3622.47,4.05,0.88,0.92,32.51,20.2,12.75,147.59,105.22,16.46,9.13,89.41,153.27,190.3,9.75,32.03,11.82,70.77,278.37,8.15,15.85,41.29,152.24,273.22,0.25,1533.29,26.49,1796.5,4.0,889.98
0.17,849.47,0.15,1841.13,0.03,288.29,0.21,3.53,1.78,0.74,1.47,0.03,3.61,18.33,0.09,517.35,1538.86,3290.28,2.26,0.92,0.48,17.74,24.18,89.36,49.07,152.63,2.28,25.58,23.72,116.08,203.06,18.94,21.08,57.38,0.31,179.18,10.82,14.68,56.74,139.67,317.58,0.05,239.27,18.44,2073.87,7.0,8847.14
0.08,1235.18,0.16,1443.84,0.06,1318.69,0.46,2.67,0.66,0.54,2.58,0.05,5.57,8.93,0.05,9324.9,15073.02,1038.75,1.48,0.8,0.51,3.92,5.01,29.41,122.3,318.61,13.2,3.5,58.1,58.71,346.48,16.86,6.3,42.0,125.18,176.69,37.23,26.77,22.44,27.12,247.38,-0.06,146.51,24.7,2232.13,6.0,483.67
0.12,2721.19,0.17,958.88,0.04,332.07,0.24,1.46,0.23,0.71,0.48,0.05,1.9,16.5,0.05,5963.74,4411.74,59.3,3.82,0.94,0.82,19.45,13.98,73.17,64.01,184.16,22.8,32.76,16.76,60.98,69.53,9.71,35.86,56.48,160.55,172.21,16.92,19.94,68.65,178.48,211.33,0.16,547.26,12.98,128.69,6.0,36.17
0.05,1531.14,0.17,174.62,0.04,2031.18,0.79,1.66,0.26,0.75,2.52,0.03,1.06,26.6,0.08,8514.12,21232.64,309.39,1.99,1.13,0.67,6.12,12.85,84.96,112.2,163.51,9.02,7.98,89.02,122.39,186.35,13.64,18.17,7.95,0.82,212.51,20.47,33.17,47.72,54.05,198.99,0.05,489.44,18.09,2333.85,5.0,432.53
0.04,661.88,0.16,539.18,0.08,1074.19,0.5,3.87,1.23,0.32,2.42,0.04,3.78,18.18,0.05,1372.15,4176.27,3899.92,2.87,1.26,0.78,11.93,5.97,22.02,7.61,158.48,0.72,3.64,62.03,29.53,15.96,3.48,27.57,75.46,37.78,104.58,24.06,8.57,66.61,172.81,336.56,0.36,340.63,19.68,559.56,2.0,1096.42
0.16,3759.89,0.04,754.4,0.18,1710.67,0.61,3.9,1.5,0.77,1.22,0.05,5.65,6.36,0.04,1235.83,6690.37,1725.07,3.81,1.49,0.65,7.16,25.21,75.66,127.77,76.8,7.57,6.38,54.87,70.85,218.32,9.35,17.28,4.1,95.93,100.33,15.98,25.44,56.03,105.3,281.7,0.24,1099.02,26.09,2796.87,2.0,5428.88
0.1,1390.06,0.11,647.39,0.05,414.35,0.12,1.86,0.37,0.62,2.7,0.05,1.16,25.11,0.04,6306.08,4363.21,166.74,3.42,1.23,0.78,7.76,8.14,12.17,164.85,122.02,6.99,22.91,27.91,135.91,155.67,4.09,19.28,87.97,81.62,228.07,4.11,2.8,3.58,66.77,278.48,-0.08,612.74,24.18,1589.09,7.0,516.44
0.1,1507.61,0.16,390.67,0.12,587.52,0.15,3.97,0.29,0.78,2.51,0.05,3.06,25.36,0.09,6756.01,6672.81,3183.64,4.35,1.08,0.65,21.12,26.13,46.53,166.22,82.8,35.95,29.94,19.41,142.35,318.92,11.77,7.21,53.83,38.89,266.32,11.69,22.28,73.67,113.68,245.47,0.01,1308.15,19.09,2057.1,2.0,170.47
0.02,325.42,0.15,250.81,0.06,156.74,0.37,1.49,1.27,0.41,1.23,0.07,4.53,24.34,0.04,1796.25,11603.76,2018.79,2.25,0.94,0.64,40.28,18.13,73.14,85.79,301.15,32.55,17.74,47.91,78.05,97.6,7.47,16.91,88.0,64.6,99.16,28.3,32.14,83.45,20.37,213.4,-0.03,527.75,19.71,2769.91,8.0,3107.09
0.07,1612.48,0.13,303.0,0.02,851.75,0.42,4.88,0.74,0.38,1.5,0.04,3.07,11.92,0.03,7216.55,550.59,3214.02,1.04,1.1,0.91,35.49,19.5,76.22,169.79,300.03,19.23,21.62,42.31,113.41,288.38,8.58,27.62,56.49,171.98,53.06,21.56,4.72,13.09,115.68,133.19,0.15,1222.97,27.08,2450.52,4.0,352.89
0.05,714.05,0.05,1883.08,0.12,1361.71,0.88,4.66,0.52,0.34,1.47,0.06,2.46,22.6,0.04,695.86,8284.14,2319.35,2.88,1.03,0.3,6.55,6.89,32.02,0.39,162.42,18.56,3.45,53.35,128.44,43.08,9.91,26.13,73.82,151.0,253.6,19.12,17.85,86.72,16.18,214.17,0.24,419.13,11.83,2411.71,3.0,5416.62
0.16,1830.75,0.17,1170.15,0.04,1265.07,0.76,4.18,3.65,0.58,2.85,0.04,2.23,21.03,0.07,1870.36,8027.58,2340.19,3.23,0.87,0.74,16.11,25.22,54.32,7.45,194.93,31.1,27.97,5.66,163.9,29.65,19.28,10.2,30.67,20.11,6.39,8.53,9.19,86.76,73.53,57.16,0.28,666.05,22.15,2520.32,6.0,3090.3
0.09,1031.43,0.14,304.3,0.03,1008.74,0.13,3.36,1.62,0.59,0.64,0.04,0.7,14.67,0.03,3553.9,2804.02,736.89,3.94,0.87,0.63,8.43,7.86,36.63,45.47,27.45,0.77,33.41,31.39,55.07,269.46,28.95,13.55,15.24,92.74,101.85,7.57,29.19,87.41,146.64,189.59,0.01,1452.12,18.78,400.02,8.0,222.5
0.11,733.1,0.08,622.26,0.07,135.77,0.15,2.97,0.82,0.75,0.2,0.07,4.79,24.86,0.06,3269.05,8918.93,2626.0,2.05,0.79,0.7,1.53,4.55,45.95,60.29,251.47,18.0,24.72,80.18,21.69,230.11,13.38,10.59,75.63,132.62,334.36,14.04,19.23,14.17,109.0,139.57,0.31,490.46,3.7,2870.96,3.0,522.2
0.13,2874.83,0.15,1434.15,0.16,843.84,0.33,3.79,2.94,0.42,2.42,0.04,5.6,7.56,0.06,2344.31,12602.35,2593.79,2.95,1.02,0.61,3.73,16.88,9.99,12.83,89.43,27.88,6.17,52.06,63.06,198.01,20.58,5.48,26.25,152.59,98.7,7.5,22.62,88.12,146.19,210.65,0.35,1261.6,15.97,2329.46,5.0,1583.24
0.08,2007.57,0.1,52.35,0.09,190.85,0.64,3.54,2.13,0.43,0.74,0.04,5.85,19.89,0.1,3438.43,5398.05,1714.28,1.72,1.31,0.92,29.86,10.53,69.56,31.56,173.0,10.58,8.77,53.02,23.18,22.41,0.93,40.26,18.85,179.29,189.09,12.67,25.5,16.34,154.34,237.64,0.2,42.69,19.11,1691.44,3.0,913.89
0.06,431.58,0.05,1534.6,0.15,1992.89,0.84,4.67,1.21,0.69,2.23,0.07,5.51,12.63,0.1,3392.33,5465.59,3319.19,1.14,1.43,0.42,10.75,7.27,43.13,82.43,346.35,6.47,8.72,6.34,169.16,250.06,22.12,26.72,10.89,132.75,166.07,33.64,14.3,55.92,9.79,260.61,-0.05,1111.93,11.3,1182.89,5.0,649.04
0.13,1693.1,0.08,499.23,0.16,855.89,0.72,1.84,1.92,0.51,0.47,0.05,4.64,26.7,0.1,5410.5,7488.05,269.02,1.54,1.45,0.35,9.58,11.86,34.68,95.6,345.06,28.09,12.11,63.53,131.22,345.29,14.35,9.89,55.75,100.77,150.15,13.22,6.54,12.22,24.19,277.58,-0.03,1156.13,24.34,1871.76,8.0,34.73
0.07,261.6,0.17,298.52,0.07,476.22,0.79,2.32,1.1,0.58,1.94,0.07,3.61,5.57,0.09,2057.94,9335.32,1112.74,2.12,1.25,0.47,6.44,21.58,29.53,26.18,227.78,9.12,31.38,86.95,81.16,117.24,13.49,15.09,43.6,59.89,58.37,25.37,17.77,33.57,119.48,30.7,-0.06,963.32,25.58,907.63,3.0,1152.15
0.05,2234.88,0.06,1385.5,0.03,2029.73,0.72,2.34,1.26,0.72,0.98,0.07,4.69,27.44,0.03,723.87,3432.14,2742.4,3.19,0.78,0.37,30.88,17.67,5.11,55.88,254.15,24.84,28.13,13.88,161.34,29.26,8.72,21.6,33.45,63.44,308.15,11.78,11.58,47.48,103.83,306.54,0.33,659.43,21.19,5.27,1.0,2333.56
0.09,998.18,0.09,426.87,0.06,161.45,0.43,4.13,1.33,0.84,2.99,0.03,2.76,17.48,0.05,1908.46,13825.13,2202.05,3.93,0.96,0.7,22.89,5.42,38.28,150.64,335.15,6.52,29.33,31.76,18.78,14.88,9.33,19.95,69.99,121.7,204.36,6.59,12.59,10.16,74.81,270.04,-0.1,19.21,23.5,40.55,6.0,345.58
0.17,1361.51,0.15,212.35,0.15,913.71,0.26,1.12,2.16,0.53,0.84,0.06,1.48,29.93,0.09,3850.39,15096.79,573.0,2.0,1.21,0.51,20.74,13.89,65.33,101.96,218.71,11.25,8.0,47.02,2.51,250.29,17.44,7.19,17.9,95.2,267.78,31.2,35.73,77.43,56.02,111.89,-0.09,877.16,13.03,2918.41,1.0,952.32
0.14,1403.97,0.11,173.43,0.11,565.09,0.47,3.4,2.53,0.8,0.78,0.06,1.76,11.9,0.06,1430.21,9102.43,2850.76,1.91,0.86,0.51,31.08,11.77,78.51,173.91,303.78,15.6,41.79,4.63,3.71,28.33,11.03,27.67,6.36,150.56,149.92,5.69,12.06,59.89,50.07,113.45,0.34,58.69,28.46,1884.78,3.0,3963.05
0.15,1830.1,0.05,513.62,0.05,847.1,0.67,2.36,3.2,0.8,2.75,0.07,2.85,14.47,0.1,1597.96,7459.78,2537.94,2.67,1.32,0.35,11.29,39.27,5.46,158.42,237.93,20.11,27.43,46.75,11.69,300.04,9.77,28.39,64.56,118.08,188.06,13.19,18.98,27.15,144.15,89.36,0.27,136.01,16.07,448.76,6.0,328.71
0.15,513.22,0.04,741.32,0.07,385.31,0.73,1.52,0.6,0.43,2.74,0.03,0.98,29.22,0.06,654.23,9376.71,1284.66,2.9,0.74,0.56,15.81,36.42,55.75,75.53,29.83,4.6,40.06,56.86,171.81,27.72,7.85,13.2,38.26,8.29,58.22,23.17,6.2,34.44,17.67,190.71,0.19,985.01,17.53,274.22,6.0,1675.6
0.08,1466.26,0.06,1000.38,0.07,1082.47,0.58,4.3,1.49,0.84,0.29,0.06,4.79,20.13,0.09,3592.44,8771.24,856.83,1.06,1.49,0.79,32.8,7.37,30.45,91.51,236.99,21.04,37.63,66.79,149.44,302.94,20.39,20.14,69.57,131.82,201.15,32.76,30.66,6.44,85.83,15.02,0.14,685.16,14.63,1311.03,3.0,0.0
0.09,1235.48,0.07,307.88,0.08,271.04,0.16,1.93,0.17,0.56,2.66,0.06,5.31,24.35,0.06,3747.62,2919.99,3750.89,3.38,1.18,0.93,23.85,15.93,84.11,102.05,265.44,2.82,10.26,30.74,5.56,101.31,11.6,13.62,35.15,60.22,340.35,12.51,14.74,63.23,132.82,127.7,0.32,1303.2,25.95,655.14,2.0,456.16
