Walls U Value,Walls Area,Floor U Value,Floor Area,Roof U value,Roof Area,Maintenance Factor,Mid-pane U value,Av Frame Width,Glazing g,Frame U value,Psi Factor,Infiltration Rate,Ventilation Rate,Shelter Factor,TFA,Volume,Occupants,Metabolic Gains,Electrical Gains,MVHR efficiency,W1H,W1W,W1A,W1B,W1dir,W2H,W2W,W2A,W2B,W2dir,W3H,W3W,W3A,W3B,W3dir,W4H,W4W,W4A,W4B,W4dir,Linear TB coef,length of TB,Point TB coef,Number of point TB,Floors,Total Heating E
0.16,972.54,0.06,1872.44,0.14,2302.43,0.88,4.32,1.29,0.52,1.09,0.03,2.77,27.62,0.09,4820.65,46776.7,342.0,4.0,1.07,0.36,3.86,87.42,86.28,98.69,76,22.5,19.88,34.23,4.53,166,7.31,48.09,29.63,1.63,256,9.47,37.87,83.8,94.74,346,-0.09,592.1,3.42,687.74,3.0,233.14
0.1,991.74,0.04,956.45,0.02,1181.64,0.74,4.47,0.33,0.82,1.96,0.04,2.85,17.13,0.09,2417.34,33005.5,129.58,4.02,1.14,0.88,53.73,3.63,89.68,153.97,22,13.34,18.46,83.97,164.29,112,30.96,6.84,62.58,32.65,202,10.42,18.52,18.39,135.93,292,0.36,183.04,23.78,434.68,3.0,508.14
0.05,504.23,0.03,632.95,0.12,751.92,0.77,2.17,0.78,0.48,0.55,0.04,1.76,20.61,0.04,1067.13,7146.46,119.29,1.21,1.43,0.59,29.18,1.97,2.21,16.66,80,5.58,13.63,22.15,48.01,170,6.96,8.59,77.32,36.73,260,7.45,9.85,58.32,151.66,350,-0.06,416.95,25.82,577.83,2.0,1275.92
0.13,1102.04,0.17,890.5,0.08,1051.92,0.35,3.51,2.3,0.68,2.8,0.07,1.29,13.01,0.09,4249.12,67577.98,560.42,3.37,1.21,0.44,10.31,14.61,53.32,74.09,26,30.45,7.61,21.94,29.38,116,11.55,17.6,86.91,124.52,206,47.32,6.48,87.01,86.42,296,0.34,447.34,5.09,753.89,5.0,177.29
0.03,408.41,0.16,1176.03,0.16,1519.55,0.1,3.56,2.1,0.83,2.87,0.04,2.71,24.35,0.1,6512.37,115236.06,408.02,1.29,1.25,0.68,23.25,25.76,31.81,20.92,46,85.41,10.46,28.54,64.59,136,24.14,25.66,68.55,144.21,226,51.65,9.55,53.73,176.59,316,0.4,1230.14,25.92,1465.25,7.0,749.03
0.04,157.2,0.1,1387.2,0.14,1754.51,0.66,2.28,0.62,0.74,1.03,0.05,4.09,9.95,0.09,2217.13,14588.07,404.78,3.21,1.02,0.46,42.08,4.31,52.85,14.27,26,5.41,12.06,29.94,15.36,116,10.91,27.49,29.76,171.19,206,21.15,11.9,25.95,147.24,296,0.01,479.31,24.3,1242.61,2.0,1306.66
0.11,761.55,0.16,524.57,0.07,595.28,0.45,4.78,0.96,0.6,1.63,0.06,4.88,26.77,0.07,1496.13,14450.74,97.8,1.21,1.38,0.91,3.83,16.63,86.87,162.59,40,9.67,11.18,45.69,159.07,130,19.59,3.97,89.79,113.82,220,54.02,2.86,20.49,29.49,310,0.02,688.19,8.39,162.82,3.0,232.0
0.05,1644.73,0.07,211.18,0.09,216.78,0.33,0.87,2.64,0.42,1.17,0.05,3.93,9.29,0.03,935.76,15106.37,81.03,3.16,1.32,0.3,3.15,19.68,44.5,74.99,14,16.03,4.17,16.55,49.85,104,10.25,9.45,64.16,29.74,194,8.95,8.24,76.51,110.52,284,-0.1,10.76,5.05,1470.59,6.0,761.68
0.02,1282.5,0.11,337.22,0.16,384.55,0.36,3.14,2.1,0.4,2.64,0.05,4.76,24.75,0.04,1529.26,22424.28,197.83,2.56,1.33,0.56,10.12,7.83,51.78,87.49,59,3.72,27.19,83.92,59.14,149,4.31,3.97,3.15,31.27,239,9.63,6.47,89.16,49.56,329,0.29,193.06,22.43,1150.26,5.0,1628.24
0.02,483.57,0.05,476.16,0.03,478.82,0.62,2.43,1.68,0.39,0.06,0.04,4.22,15.28,0.09,1511.14,15774.26,318.65,2.59,0.87,0.86,8.68,11.46,17.97,175.12,60,47.5,4.0,30.81,52.94,150,2.57,19.82,62.28,87.49,240,6.44,15.23,23.78,173.2,330,0.02,588.26,22.86,76.99,4.0,223.82
0.14,1475.86,0.08,889.84,0.14,977.28,0.64,1.32,1.35,0.6,2.87,0.05,5.11,9.37,0.07,3858.59,69028.27,849.63,1.23,0.95,0.64,16.29,15.64,4.8,95.56,5,6.55,60.17,70.67,57.4,95,13.35,20.87,34.1,161.84,185,28.74,9.34,22.06,14.66,275,-0.09,1160.36,27.34,466.1,5.0,534.24
0.09,193.53,0.02,427.72,0.12,520.19,0.61,1.31,0.5,0.53,1.09,0.07,1.33,14.94,0.09,398.66,1494.12,45.21,3.92,0.95,0.39,5.67,5.67,14.21,89.68,87,4.0,12.76,76.47,52.57,177,13.75,1.68,27.98,139.69,267,4.49,9.16,2.27,129.28,357,0.29,159.33,12.98,399.68,1.0,1202.3
0.1,1063.43,0.06,309.37,0.14,379.98,0.41,3.03,1.85,0.61,0.19,0.06,2.7,13.74,0.07,1201.04,20378.59,93.65,1.17,0.82,0.39,2.59,38.37,59.97,41.36,73,11.6,9.61,55.17,100.25,163,17.17,4.29,86.42,36.23,253,8.18,9.25,27.59,29.19,343,0.07,119.61,29.83,1385.67,5.0,3146.67
0.1,242.53,0.16,219.57,0.17,281.95,0.49,1.67,0.25,0.53,0.34,0.06,4.73,21.76,0.04,209.28,940.97,37.04,4.26,1.46,0.43,1.53,7.55,36.94,5.04,23,2.99,3.17,62.78,25.91,113,5.56,1.81,3.76,166.98,203,0.72,14.9,67.75,153.65,293,0.11,124.86,26.27,335.67,1.0,3785.97
0.14,2321.28,0.11,600.21,0.05,708.13,0.25,2.59,1.62,0.63,2.06,0.04,3.17,27.56,0.04,2785.83,55393.32,381.15,3.86,1.29,0.69,8.04,21.62,39.87,53.34,13,3.13,30.61,61.95,62.07,103,8.04,22.33,32.38,65.31,193,6.23,17.31,50.91,89.56,283,0.14,94.09,16.1,1332.94,6.0,826.34
0.16,2013.84,0.18,514.01,0.14,569.22,0.12,1.07,2.64,0.63,2.41,0.04,0.63,25.85,0.07,2311.97,43640.47,399.15,3.58,1.19,0.8,37.96,2.77,72.64,141.91,43,5.99,17.8,28.93,87.5,133,8.6,12.48,40.15,68.0,223,3.25,29.86,24.93,112.86,313,0.19,820.55,16.46,1678.99,6.0,1123.05
0.11,584.33,0.15,761.0,0.05,928.18,0.66,0.96,0.4,0.4,2.96,0.06,1.99,10.74,0.09,1308.7,11832.68,267.4,1.12,1.12,0.58,15.36,4.99,8.3,91.43,43,20.42,4.9,19.05,132.32,133,8.93,16.31,79.71,112.16,223,11.58,12.83,11.56,8.89,313,0.1,469.23,2.88,1013.38,2.0,292.65
0.14,957.87,0.14,1415.56,0.17,1660.55,0.76,1.61,1.76,0.83,0.4,0.04,1.81,9.59,0.05,4831.63,54407.43,845.51,3.5,1.22,0.76,24.21,21.85,20.92,109.99,24,28.4,19.56,47.02,78.31,114,57.11,4.48,9.46,87.4,204,14.69,37.01,63.6,28.63,294,0.2,1048.52,10.15,261.84,4.0,87.52
0.07,459.55,0.17,334.97,0.09,370.11,0.34,3.72,0.9,0.82,2.37,0.05,5.2,17.74,0.09,575.28,4752.37,23.69,3.45,1.43,0.67,19.55,2.13,19.28,79.22,36,4.95,3.58,88.03,164.38,126,1.47,20.19,21.35,19.44,216,1.63,40.68,36.72,126.51,306,0.27,137.64,14.45,356.76,2.0,965.62
0.11,1202.12,0.08,217.79,0.17,221.64,0.54,2.36,1.89,0.37,1.91,0.06,1.27,5.35,0.08,1138.82,23653.19,221.14,2.41,0.8,0.67,5.62,10.84,14.12,169.42,17,2.28,27.08,34.08,38.4,107,4.45,7.92,40.39,55.94,197,14.61,3.23,86.97,59.39,287,-0.01,66.72,16.72,213.56,7.0,391.52
0.1,299.96,0.16,854.65,0.04,1037.62,0.68,4.54,1.05,0.5,0.51,0.04,5.93,21.3,0.09,1956.62,12995.31,258.98,3.22,0.75,0.35,22.39,6.53,3.86,95.94,16,15.14,9.94,66.02,159.12,106,14.22,18.36,81.53,23.6,196,17.27,11.9,1.12,96.74,286,0.1,640.22,19.45,93.63,3.0,310.92
0.03,191.72,0.08,445.14,0.09,492.92,0.67,1.3,0.32,0.43,2.77,0.06,1.62,14.6,0.05,431.02,1186.11,91.92,3.65,1.25,0.67,2.68,5.16,89.0,1.31,56,2.84,5.05,54.63,134.85,146,3.32,4.71,14.23,43.09,236,10.44,2.4,10.95,159.55,326,0.24,192.3,22.91,616.17,1.0,2906.71
0.07,488.74,0.05,1140.36,0.06,1463.22,0.49,1.65,0.64,0.7,2.0,0.05,5.73,11.44,0.07,2025.08,18234.28,137.08,4.2,0.75,0.37,2.94,55.67,0.23,0.21,14,2.7,51.09,58.56,55.84,104,15.38,6.9,73.03,116.44,194,2.72,43.5,53.34,26.64,284,0.22,459.95,27.92,507.51,2.0,737.19
0.15,738.2,0.03,239.91,0.08,253.62,0.31,3.91,1.84,0.48,2.9,0.06,1.23,20.84,0.08,716.75,13592.79,71.7,2.25,1.36,0.55,5.12,6.76,58.98,165.36,76,32.39,1.71,78.4,58.36,166,6.69,4.17,86.08,154.97,256,12.28,2.06,18.19,128.64,346,0.32,472.17,16.26,753.78,4.0,1619.69
0.18,48.7,0.1,754.97,0.17,875.11,0.46,3.86,0.4,0.75,1.76,0.04,3.52,5.85,0.09,686.16,1671.32,136.18,4.08,0.98,0.69,5.34,8.34,37.22,78.14,81,28.66,2.75,6.28,26.37,171,5.4,7.3,18.0,46.06,261,18.11,3.51,39.68,14.86,351,-0.05,207.0,7.58,64.67,1.0,161.7
0.14,317.66,0.03,1616.55,0.08,1889.7,0.59,3.19,0.75,0.37,0.84,0.04,4.34,23.79,0.06,5872.34,98547.79,804.01,3.98,0.97,0.87,40.78,11.46,2.62,50.83,62,17.27,28.39,1.8,98.92,152,79.01,4.94,78.27,92.73,242,8.78,80.61,29.72,167.49,332,0.17,578.99,15.97,1854.18,5.0,608.46
0.15,1367.33,0.09,2027.29,0.1,2028.18,0.48,3.55,2.94,0.68,0.96,0.04,4.99,14.89,0.1,12591.14,296477.48,2510.42,3.76,1.49,0.53,6.7,116.38,44.26,103.8,42,6.44,111.82,20.87,95.33,132,22.88,28.89,54.0,101.05,222,25.21,29.14,71.31,22.59,312,-0.07,684.4,24.25,203.73,7.0,459.58
0.14,277.91,0.14,1178.2,0.05,1180.35,0.48,2.67,1.38,0.69,0.24,0.04,5.57,5.17,0.06,6034.12,114773.76,1049.81,4.19,0.84,0.9,32.67,14.23,57.21,78.17,67,74.94,5.88,39.9,94.53,157,27.73,26.63,67.83,161.14,247,39.14,15.04,13.58,63.84,337,0.29,166.24,7.64,1268.69,6.0,324.89
0.16,1511.2,0.14,821.79,0.03,1027.57,0.13,3.79,3.12,0.41,1.16,0.06,3.05,21.41,0.07,5104.77,97866.42,336.15,2.98,1.11,0.46,5.62,35.12,11.86,2.13,17,8.26,27.3,53.94,75.8,107,13.81,20.04,4.86,112.74,197,18.47,14.63,36.42,47.82,287,0.05,382.5,1.01,1345.55,8.0,187.52
0.17,1845.92,0.06,1304.58,0.07,1307.08,0.63,4.56,1.3,0.71,0.99,0.04,4.43,16.94,0.1,5220.07,103315.69,820.38,1.77,1.07,0.56,13.26,38.09,48.78,111.75,53,20.12,25.98,20.37,133.24,143,28.42,7.68,25.51,153.24,233,18.08,32.14,52.0,0.92,323,0.29,392.4,19.6,1418.85,5.0,846.74
0.04,459.78,0.03,443.99,0.17,495.22,0.18,1.92,0.46,0.67,1.07,0.03,1.76,9.16,0.08,723.24,7356.38,26.8,2.48,1.15,0.66,12.56,6.33,81.77,148.66,61,4.15,11.14,65.43,149.45,151,5.65,9.29,52.82,79.81,241,18.22,2.92,6.91,30.16,331,0.14,279.33,19.57,28.65,2.0,151.32
0.1,531.57,0.11,361.15,0.11,384.04,0.79,3.52,1.35,0.76,0.44,0.06,3.71,27.86,0.09,961.3,7364.94,225.54,3.45,1.2,0.67,7.95,7.63,59.18,26.84,24,16.28,4.92,77.7,101.03,114,5.15,12.56,16.71,31.75,204,9.69,8.56,64.87,6.73,294,0.16,211.4,7.75,842.36,3.0,750.64
0.11,1716.78,0.17,620.85,0.15,629.04,0.88,4.09,2.22,0.44,0.2,0.06,4.91,28.73,0.05,3059.67,52897.71,502.83,2.16,1.28,0.61,24.76,5.47,57.04,145.89,81,8.53,10.53,3.86,3.51,171,8.92,15.04,55.47,90.83,261,7.3,17.82,6.89,114.97,351,0.26,813.36,22.69,1008.7,6.0,840.96
0.04,2398.73,0.04,377.58,0.14,470.22,0.28,4.4,2.38,0.44,2.07,0.06,2.0,8.55,0.09,2114.96,68809.85,221.73,3.86,1.45,0.86,21.45,5.36,88.45,67.08,43,4.77,19.08,61.52,51.56,133,12.64,9.13,71.26,21.21,223,14.68,2.59,75.36,25.62,313,0.04,1053.57,8.51,774.62,7.0,452.69
0.16,498.78,0.1,1065.35,0.16,1255.63,0.81,1.49,0.44,0.46,0.95,0.04,3.44,13.76,0.04,964.51,4704.38,131.75,1.72,1.14,0.94,7.07,6.93,52.18,141.1,10,11.98,5.22,83.94,175.59,100,4.41,12.66,37.86,31.55,190,17.99,3.02,66.63,57.95,280,0.08,90.87,28.09,824.57,1.0,2144.29
0.09,683.78,0.11,160.02,0.11,204.13,0.28,2.27,0.4,0.75,0.37,0.04,2.97,22.27,0.04,283.24,1943.02,18.58,4.04,0.76,0.52,6.87,2.64,0.18,65.44,8,3.62,6.44,64.89,75.2,98,2.15,12.18,1.97,139.43,188,6.95,3.71,16.29,147.86,278,0.14,23.94,15.41,479.47,2.0,2396.97
0.06,409.38,0.18,583.18,0.12,716.79,0.5,3.81,0.42,0.37,0.45,0.04,1.84,29.53,0.09,548.42,1914.15,123.48,1.81,1.0,0.66,1.83,27.07,81.36,141.0,29,2.6,10.82,27.22,92.53,119,7.18,7.03,27.15,75.86,209,2.1,9.49,86.29,71.57,299,-0.09,112.19,9.92,754.54,1.0,1358.43
0.17,1680.15,0.07,948.22,0.18,960.67,0.15,1.24,0.98,0.73,2.52,0.04,2.42,15.73,0.05,5986.72,131609.35,187.36,3.52,0.81,0.34,4.35,39.9,40.52,54.56,13,5.85,42.72,26.4,44.67,103,13.57,34.18,49.77,90.94,193,13.04,23.81,89.89,91.6,283,0.05,621.46,3.05,2297.51,7.0,195.37
0.07,663.22,0.13,694.17,0.06,885.19,0.72,3.36,1.32,0.66,1.27,0.05,1.41,10.68,0.07,1541.63,17237.08,39.04,1.43,1.43,0.57,34.75,6.73,20.67,127.69,61,6.99,11.79,29.95,10.97,151,3.29,62.23,10.55,96.69,241,9.14,7.08,4.95,168.99,331,0.06,524.98,13.76,418.07,3.0,518.75
0.14,2041.41,0.14,1226.41,0.18,1457.25,0.3,1.05,2.28,0.31,0.22,0.03,1.92,15.77,0.06,6262.1,176579.69,1032.58,1.67,1.1,0.41,21.33,31.72,6.61,161.84,17,57.18,4.81,60.87,14.11,107,39.24,19.23,12.27,75.53,197,5.76,73.45,18.24,71.72,287,0.3,1054.14,1.8,2344.1,6.0,200.0
0.15,1005.0,0.09,952.89,0.04,1227.78,0.22,4.53,1.14,0.68,1.93,0.05,5.68,13.25,0.05,2439.58,29439.88,597.49,1.45,0.97,0.72,12.2,7.42,17.89,119.83,23,5.03,34.84,10.26,145.94,113,37.08,2.51,83.62,150.13,203,23.82,6.44,34.1,75.87,293,0.21,561.35,12.48,2232.78,3.0,1177.63
0.11,349.93,0.13,151.2,0.09,170.03,0.73,2.03,0.28,0.84,0.38,0.03,2.86,9.4,0.06,262.95,1514.02,9.5,3.03,0.87,0.49,17.15,1.34,79.12,97.45,32,2.78,7.48,0.49,178.24,122,2.49,6.92,65.0,116.11,212,6.82,4.15,59.32,126.99,302,-0.09,155.13,5.67,327.57,2.0,636.69
0.05,115.39,0.17,270.83,0.14,310.07,0.49,3.02,0.28,0.39,1.4,0.04,5.49,26.34,0.08,250.42,874.75,60.89,3.12,1.32,0.56,0.69,3.56,15.29,27.22,33,3.89,2.81,79.84,49.57,123,4.7,3.89,46.47,1.47,213,6.04,3.87,71.55,104.63,303,0.15,18.43,24.68,144.65,1.0,1399.33
0.03,292.69,0.13,67.23,0.06,78.87,0.37,4.7,0.5,0.75,2.31,0.05,4.35,16.94,0.09,118.61,821.09,8.35,1.43,1.14,0.56,2.95,2.24,50.12,125.79,62,3.47,4.8,24.13,109.68,152,5.22,2.07,71.51,119.87,242,1.45,3.44,11.87,49.89,332,0.12,151.36,8.53,326.97,2.0,2254.2
0.15,1131.33,0.05,636.25,0.13,823.56,0.78,3.35,3.68,0.68,0.6,0.05,4.26,21.72,0.08,3871.53,105424.04,652.64,2.78,1.22,0.71,10.95,28.49,31.54,148.3,55,9.24,67.51,55.11,140.57,145,10.17,33.61,31.5,61.66,235,11.43,20.32,84.47,116.62,325,0.07,1235.15,16.47,1270.68,8.0,890.57
0.06,228.02,0.07,316.58,0.16,334.11,0.88,2.21,0.39,0.61,1.66,0.04,1.98,8.3,0.08,295.0,1232.96,38.57,3.94,1.15,0.36,1.1,12.26,1.22,179.73,50,4.05,7.19,33.81,106.03,140,6.33,2.36,78.53,161.41,230,2.21,15.31,56.86,137.08,320,-0.03,1.42,28.12,258.58,1.0,2189.76
0.18,913.49,0.17,1720.06,0.13,2130.74,0.87,2.94,1.23,0.4,2.21,0.04,3.71,7.92,0.06,4891.56,54316.57,764.83,1.43,0.9,0.46,14.79,8.54,45.56,134.33,65,30.18,16.53,82.06,47.26,155,83.96,7.06,85.89,102.4,245,24.33,12.26,0.12,162.96,335,0.01,39.82,26.84,608.85,3.0,418.91
0.06,517.08,0.1,142.4,0.14,143.63,0.22,2.23,0.48,0.36,0.92,0.05,5.14,14.98,0.07,340.29,4042.26,28.02,3.08,0.89,0.34,2.19,7.8,78.19,17.73,85,11.46,2.86,17.42,93.48,175,10.38,2.29,68.99,159.74,265,10.22,3.44,33.1,68.73,355,0.21,144.44,27.1,330.35,3.0,2479.76
0.05,1378.56,0.09,892.74,0.03,1109.51,0.77,1.11,1.95,0.31,2.99,0.05,4.72,24.75,0.07,3854.43,64149.04,469.96,2.54,0.86,0.83,34.45,6.08,11.48,72.92,49,13.84,9.08,80.0,42.79,139,3.2,66.09,12.74,75.76,229,8.74,16.86,53.75,20.35,319,0.37,1208.85,13.49,2065.09,5.0,833.7
0.03,1350.76,0.12,643.73,0.13,669.15,0.18,3.01,1.89,0.66,1.0,0.05,3.83,24.54,0.06,3187.79,74510.11,404.17,1.37,0.98,0.57,6.81,38.62,1.9,156.11,32,11.13,19.79,7.02,118.77,122,11.76,16.28,80.93,34.82,212,17.53,17.88,13.88,160.95,302,0.3,384.46,20.28,1232.14,7.0,938.36
0.18,2071.05,0.03,1245.97,0.06,1312.18,0.32,4.22,0.48,0.84,1.6,0.04,3.74,25.78,0.06,4568.18,63275.82,573.64,3.23,1.06,0.43,24.09,9.56,5.36,83.24,39,8.53,8.88,23.81,107.48,129,9.88,20.16,10.76,85.89,219,8.41,26.83,50.8,74.12,309,-0.02,835.87,21.15,608.98,4.0,410.44
0.11,2436.77,0.03,1080.81,0.17,1160.14,0.72,3.17,3.76,0.56,1.11,0.03,2.04,25.91,0.05,6986.89,237089.75,689.15,1.51,0.78,0.76,16.82,20.31,15.7,112.17,49,14.04,46.42,42.13,70.01,139,11.55,50.15,55.12,178.15,229,36.78,18.02,77.01,164.3,319,-0.06,1326.66,9.62,3057.37,8.0,536.01
0.04,1552.85,0.14,966.69,0.05,1208.14,0.29,3.0,3.43,0.41,0.56,0.03,5.93,22.25,0.04,5610.05,125801.81,594.04,3.63,0.8,0.83,5.55,47.98,62.97,160.01,2,30.29,3.5,39.77,12.92,92,11.57,25.77,62.6,73.39,182,14.32,15.87,52.46,99.25,272,0.06,564.37,27.61,855.91,7.0,507.59
0.03,1364.66,0.17,570.92,0.16,638.04,0.24,2.11,0.7,0.64,2.81,0.03,1.4,10.09,0.08,2841.77,55517.33,99.25,4.17,1.05,0.81,16.56,8.58,55.52,142.4,49,28.71,5.56,20.48,119.14,139,13.95,18.43,11.15,50.66,229,13.09,18.11,84.82,157.61,319,0.19,975.09,12.72,1241.68,7.0,548.63
0.17,186.87,0.12,290.84,0.11,362.86,0.47,1.0,0.35,0.4,0.34,0.04,1.24,26.82,0.06,266.48,667.08,57.57,1.95,0.89,0.57,2.76,7.67,27.37,56.38,38,10.39,2.01,44.38,79.24,128,6.74,1.69,22.42,94.73,218,6.73,2.34,27.96,32.39,308,0.04,99.66,9.57,527.75,1.0,1758.92
0.06,1760.14,0.16,851.66,0.03,860.13,0.41,4.5,2.38,0.57,2.5,0.05,3.86,21.27,0.07,5705.72,100755.71,1314.39,3.13,1.01,0.31,16.74,13.26,58.27,32.72,82,37.85,9.84,16.14,28.12,172,16.82,28.37,89.14,26.62,262,16.52,11.11,66.88,103.52,352,-0.03,762.58,20.87,1388.75,7.0,702.18
0.16,4091.11,0.07,1592.35,0.07,1903.05,0.53,2.38,2.64,0.65,1.08,0.04,0.71,17.79,0.05,9464.75,268004.89,920.63,3.06,1.3,0.35,10.03,31.99,22.3,32.82,41,45.73,10.54,31.37,56.21,131,15.04,22.36,13.8,95.98,221,23.57,19.95,9.93,20.95,311,0.27,25.6,14.39,2157.89,8.0,343.14
0.14,2886.39,0.11,952.32,0.11,1221.2,0.43,4.69,2.76,0.81,0.5,0.06,2.92,8.29,0.08,4318.2,111701.48,574.1,1.07,1.29,0.48,54.5,4.27,52.68,66.77,30,11.03,23.16,79.31,48.8,120,10.67,29.65,27.54,66.57,210,3.38,43.06,37.39,161.72,300,0.36,972.24,24.99,3327.14,6.0,1934.55
0.14,3261.07,0.16,588.36,0.17,747.62,0.65,3.4,2.87,0.43,2.55,0.07,5.46,17.99,0.05,2921.9,94784.02,319.12,3.64,1.46,0.52,10.59,12.51,84.69,9.16,82,46.98,4.23,25.81,48.61,172,20.79,11.08,64.53,1.76,262,5.04,21.89,23.72,72.5,352,0.3,655.0,11.86,3607.82,7.0,1583.85
0.09,3661.76,0.08,817.95,0.07,881.0,0.21,4.27,3.2,0.64,2.82,0.03,1.64,21.89,0.09,5085.34,143937.28,922.72,1.71,0.83,0.56,3.04,62.72,60.94,30.84,39,4.67,55.53,22.19,80.45,129,8.88,29.35,24.59,174.75,219,10.69,9.65,56.04,16.81,309,0.08,63.25,16.6,1090.26,8.0,600.48
0.09,1544.39,0.07,1066.22,0.1,1254.22,0.11,4.2,1.48,0.51,1.88,0.04,3.19,15.25,0.09,3400.36,48375.49,717.77,3.2,1.23,0.78,45.4,5.88,18.87,158.31,42,10.72,31.85,16.89,148.03,132,14.65,28.26,31.54,74.54,222,23.61,9.98,20.53,19.65,312,0.13,543.6,7.92,1371.32,4.0,550.99
0.16,346.0,0.06,1702.22,0.17,1715.37,0.36,1.07,0.47,0.71,2.1,0.04,5.37,20.44,0.06,1559.71,4725.0,236.54,3.47,1.28,0.92,10.08,9.29,59.44,174.57,55,27.45,2.0,31.15,55.1,145,12.92,4.35,42.55,126.62,235,10.63,7.15,6.75,0.23,325,0.12,160.66,6.39,680.25,1.0,275.28
0.03,852.15,0.1,816.05,0.18,867.89,0.5,4.64,0.9,0.35,1.17,0.04,5.51,29.36,0.03,1782.01,14853.09,108.34,2.7,1.37,0.77,12.86,12.1,60.76,36.51,31,14.76,8.3,54.98,70.28,121,33.11,2.6,62.18,119.74,211,7.48,10.86,44.11,146.85,301,0.12,106.56,4.85,791.22,3.0,281.37
0.13,220.36,0.14,573.18,0.03,627.88,0.67,1.57,0.23,0.78,2.64,0.06,3.53,7.65,0.09,527.08,2152.99,82.71,3.13,1.03,0.68,2.37,14.09,55.99,142.86,10,2.32,12.54,67.91,108.79,100,9.33,3.82,86.67,159.28,190,3.74,10.39,44.5,119.37,280,0.01,119.65,28.27,339.3,1.0,1616.57
0.03,200.95,0.06,2316.49,0.08,2708.13,0.44,2.83,1.8,0.59,0.43,0.03,3.47,13.64,0.09,12872.74,278353.64,316.25,4.5,0.71,0.63,29.38,40.66,75.55,47.25,88,35.82,45.23,44.21,29.02,178,48.92,12.23,4.49,58.91,268,26.86,59.84,88.91,165.8,358,0.13,2033.23,14.05,2327.26,6.0,425.11
0.09,3293.65,0.1,973.17,0.1,1217.66,0.46,1.77,1.56,0.67,1.69,0.04,4.99,22.81,0.08,4712.62,122227.04,297.09,3.77,0.81,0.73,15.78,12.22,0.04,109.57,48,55.7,2.95,73.61,135.83,138,18.7,8.4,24.67,62.33,228,8.31,34.59,38.89,164.43,318,0.13,1422.62,29.78,225.57,6.0,422.25
0.07,350.33,0.16,328.76,0.13,362.98,0.29,2.83,0.9,0.73,1.01,0.03,4.71,26.17,0.09,899.77,8223.98,93.37,1.57,0.72,0.57,13.6,2.88,7.24,29.96,31,6.55,8.86,3.74,104.44,121,21.91,1.84,38.9,115.55,211,25.66,4.1,81.02,121.8,301,-0.1,319.23,3.13,142.66,3.0,206.9
0.14,1433.02,0.16,587.23,0.04,726.29,0.55,3.65,1.19,0.69,0.88,0.05,4.9,12.32,0.05,3654.21,69204.17,355.14,2.85,1.0,0.62,3.7,33.96,34.13,111.77,17,6.93,15.43,82.36,104.05,107,16.09,11.35,43.3,154.19,197,18.88,8.99,42.12,39.54,287,-0.0,962.3,7.16,475.05,7.0,232.71
0.11,1109.19,0.05,1897.88,0.09,2282.92,0.66,3.46,0.57,0.8,1.03,0.07,0.59,16.28,0.06,4373.77,53995.95,604.6,3.47,1.0,0.81,28.28,9.51,16.88,115.67,14,88.37,5.09,22.09,157.27,104,41.56,7.68,66.41,72.21,194,16.3,24.85,47.93,141.94,284,-0.09,262.27,18.64,2951.14,3.0,1134.88
0.13,1671.56,0.07,2476.47,0.11,3129.33,0.55,1.49,0.84,0.68,0.65,0.07,2.8,7.23,0.06,13052.51,287244.47,673.38,2.77,1.41,0.43,6.36,87.19,45.47,60.95,86,14.88,49.2,11.74,149.92,176,49.22,9.1,59.08,83.83,266,151.08,6.66,54.55,51.88,356,0.23,1839.29,22.05,1968.37,6.0,390.44
0.14,1459.71,0.04,453.48,0.1,519.94,0.14,2.87,1.55,0.53,2.53,0.04,1.65,6.94,0.07,1682.97,31783.32,371.16,3.95,1.04,0.87,6.91,22.85,46.61,149.38,43,28.71,4.15,68.39,28.75,133,20.91,9.67,76.36,149.87,223,22.3,4.93,17.84,29.17,313,0.18,934.74,12.28,158.37,5.0,207.68
0.07,3257.87,0.03,1161.87,0.12,1169.66,0.61,3.38,2.66,0.8,2.86,0.05,5.74,19.33,0.09,6345.91,218286.36,1130.71,2.88,1.49,0.63,40.59,10.97,3.97,102.4,39,6.84,93.89,78.49,152.99,129,52.47,9.26,88.24,164.11,219,17.96,25.45,50.57,19.21,309,0.05,1186.54,7.2,3630.58,7.0,953.78
0.13,1196.51,0.11,1602.01,0.13,1749.73,0.31,4.04,0.78,0.59,0.47,0.06,1.48,17.49,0.1,3710.76,52428.74,458.89,3.64,0.92,0.64,30.08,4.57,34.66,60.17,10,7.59,16.92,4.24,47.01,100,5.22,32.65,81.96,49.24,190,78.02,3.44,33.87,125.19,280,0.08,68.21,12.06,1679.36,3.0,608.98
0.03,2287.97,0.14,703.59,0.17,867.22,0.77,4.52,3.36,0.54,2.92,0.05,4.82,24.73,0.09,3916.56,115618.29,216.87,3.96,0.98,0.46,8.87,23.07,64.36,146.48,6,11.44,23.34,54.77,156.28,96,3.92,53.83,67.69,81.89,186,43.13,4.15,14.15,127.53,276,0.17,470.64,4.28,1798.46,7.0,663.74
