Walls U Value,Walls Area,Floor U Value,Floor Area,Roof U value,Roof Area,Maintenance Factor,Mid-pane U value,Av Frame Width,Glazing g,Frame U value,Psi Factor,Infiltration Rate,Ventilation Rate,Shelter Factor,TFA,Volume,Occupants,Metabolic Gains,Electrical Gains,MVHR efficiency,W1H,W1W,W1A,W1B,W1dir,W2H,W2W,W2A,W2B,W2dir,W3H,W3W,W3A,W3B,W3dir,W4H,W4W,W4A,W4B,W4dir,Linear TB coef,length of TB,Point TB coef,Number of point TB,Floors,Total Heating E
0.12,2769.19,0.06,728.24,0.11,171.64,0.72,1.74,1.43,0.47,1.63,0.06,5.43,21.45,0.06,5569.1,7297.57,3885.5,4.37,0.9,0.53,24.28,25.48,9.66,153.77,66.99,22.11,8.75,19.56,107.22,172.56,8.07,20.13,9.22,31.97,268.6,23.45,32.52,18.84,14.95,259.24,0.17,1083.51,21.66,1774.19,8.0,827.28
0.16,783.88,0.16,476.89,0.11,373.68,0.3,4.37,1.91,0.57,1.54,0.05,1.59,15.97,0.06,2203.46,7927.36,1014.5,3.89,1.43,0.78,25.15,26.23,64.2,147.5,248.89,38.63,22.8,2.53,59.94,116.65,22.62,11.93,5.79,120.03,329.53,7.46,13.6,58.61,100.89,129.35,-0.06,917.91,28.85,1811.16,1.0,2357.83
0.09,2631.1,0.06,1759.45,0.06,955.93,0.37,1.24,0.75,0.44,1.3,0.04,2.91,27.13,0.09,797.98,8821.68,3890.85,4.38,1.42,0.53,17.59,8.93,58.09,0.4,199.13,28.03,20.54,69.29,179.28,276.91,27.81,16.31,29.97,20.04,156.81,13.74,14.47,52.74,141.57,3.78,0.01,1216.06,20.31,1928.9,4.0,254.82
0.04,1061.56,0.03,607.1,0.14,500.66,0.32,2.71,2.62,0.51,2.53,0.06,3.99,24.52,0.08,7186.32,4525.8,3875.63,2.29,1.36,0.78,12.05,34.88,7.51,150.56,109.38,35.16,13.38,83.99,140.02,238.9,22.17,17.41,45.19,96.95,313.23,13.51,16.84,44.36,131.4,130.9,0.03,629.53,14.59,912.24,2.0,261.73
0.07,1243.5,0.15,1589.38,0.13,1219.75,0.4,4.49,0.19,0.39,1.75,0.05,5.38,26.91,0.06,2642.91,1279.7,1693.01,1.25,0.74,0.51,33.58,2.69,67.99,104.96,103.58,28.98,25.4,81.57,155.42,259.39,20.63,4.69,23.1,113.91,70.72,11.78,26.61,33.78,132.45,342.5,0.22,690.24,29.57,1961.68,7.0,2327.68
0.12,817.96,0.09,1022.65,0.15,347.79,0.13,2.66,0.31,0.74,1.63,0.07,3.25,23.74,0.07,749.85,9061.69,1077.22,3.21,1.04,0.69,23.08,30.06,72.12,38.9,2.18,5.77,5.16,45.79,75.95,159.69,10.93,22.84,84.96,167.17,152.42,18.45,14.48,1.0,162.67,114.09,0.35,479.71,5.54,1585.71,1.0,1751.67
0.18,1840.25,0.04,887.17,0.05,1275.31,0.78,2.14,1.2,0.84,1.92,0.06,5.25,15.86,0.1,798.61,3663.9,2062.01,3.3,1.26,0.65,6.77,18.8,10.28,124.44,186.16,10.99,13.58,9.07,177.45,94.78,21.8,20.09,8.14,107.81,4.07,22.89,15.12,74.38,144.87,359.6,0.17,634.55,17.97,1042.36,4.0,2546.5
0.13,611.79,0.1,862.68,0.16,719.45,0.76,4.65,0.34,0.6,2.97,0.04,1.07,11.6,0.06,780.96,4172.88,1839.47,2.25,0.88,0.86,9.9,21.48,50.56,2.68,130.43,4.89,15.31,78.54,170.69,195.4,13.75,10.55,88.83,6.94,29.09,3.29,24.12,69.61,1.41,36.41,0.15,1492.92,1.17,1852.61,2.0,636.34
0.15,522.7,0.09,424.78,0.13,412.09,0.47,2.29,1.37,0.64,2.01,0.03,0.62,12.59,0.04,201.92,5128.38,2270.14,1.1,0.98,0.7,8.91,27.25,76.07,12.8,336.5,7.09,14.89,89.79,14.01,209.76,6.13,5.23,10.81,102.31,294.63,5.54,14.84,73.54,105.78,242.81,0.05,276.93,10.53,2305.37,4.0,12266.12
0.14,735.63,0.08,1417.58,0.12,582.45,0.84,4.38,2.2,0.49,0.09,0.07,4.44,18.94,0.05,4139.29,24826.9,3720.44,1.8,1.44,0.72,10.62,15.83,70.9,156.27,38.55,22.48,17.47,66.79,46.58,92.3,11.66,11.1,30.72,16.04,316.92,42.07,13.01,17.19,32.19,330.9,0.02,1552.38,23.92,260.72,4.0,353.22
0.06,1428.8,0.17,383.25,0.08,883.19,0.78,1.52,1.15,0.53,2.01,0.05,4.64,6.96,0.09,1630.3,5092.88,2758.77,2.36,1.31,0.55,27.97,19.99,27.09,73.41,112.96,30.79,18.62,8.5,1.78,309.0,39.89,15.83,33.96,115.06,187.09,21.61,10.51,31.32,157.28,82.54,-0.06,1448.81,19.78,685.02,5.0,965.18
0.06,554.0,0.03,439.26,0.08,735.89,0.34,1.28,0.15,0.8,2.31,0.06,1.94,20.8,0.05,6823.95,12136.77,3213.61,1.66,1.04,0.6,18.71,12.87,27.71,48.03,202.86,4.99,13.57,40.97,131.14,118.56,12.37,21.81,38.39,4.73,101.54,19.38,21.53,89.04,56.11,39.3,0.29,432.38,12.97,1812.58,4.0,413.16
0.04,2861.77,0.13,333.65,0.03,710.41,0.11,3.86,1.38,0.77,1.63,0.05,5.0,11.88,0.04,1328.07,38832.31,3283.33,2.75,1.23,0.84,9.1,22.34,50.05,176.51,255.23,21.39,33.97,52.74,52.04,268.85,38.95,1.34,35.57,168.29,24.13,3.89,18.36,2.18,106.67,168.79,0.0,1125.26,3.55,2242.19,4.0,1048.9
0.11,2213.72,0.04,1467.11,0.03,858.26,0.32,3.92,2.53,0.6,0.66,0.05,3.6,12.14,0.05,238.55,19968.47,2113.85,3.68,0.86,0.41,10.21,19.07,31.87,168.37,66.05,33.28,10.81,6.21,143.79,100.48,12.62,10.56,78.37,20.35,70.73,9.89,10.26,39.16,138.44,185.79,0.18,1039.66,16.29,1750.66,6.0,13503.62
0.16,2394.65,0.09,979.22,0.02,937.82,0.58,1.44,0.47,0.42,2.97,0.04,3.95,28.27,0.1,628.97,2630.79,1563.63,2.53,1.48,0.81,11.87,8.19,53.02,32.35,229.2,14.41,6.13,40.94,72.16,264.74,32.91,14.73,87.97,164.16,55.17,26.81,37.37,31.6,2.23,57.01,0.02,678.62,25.82,1108.76,5.0,4703.18
0.15,1274.49,0.13,1181.66,0.11,1186.77,0.55,2.13,2.83,0.38,2.68,0.03,1.58,12.48,0.09,994.06,13139.18,1618.78,1.62,0.8,0.35,22.32,33.9,70.91,57.46,183.03,24.42,11.46,73.65,171.14,57.2,1.63,4.03,81.26,57.98,231.17,27.01,3.53,64.97,0.77,121.97,-0.02,1205.47,2.03,1411.5,8.0,921.25
0.17,753.79,0.1,287.35,0.15,356.31,0.46,4.86,1.21,0.58,1.87,0.06,2.75,25.04,0.08,3276.36,3704.67,2919.55,2.51,1.37,0.8,23.42,12.48,53.54,110.32,325.37,25.01,15.65,67.32,42.04,302.28,14.83,27.82,42.47,63.95,286.08,32.59,17.62,38.52,140.01,216.2,0.04,1312.76,21.59,999.96,1.0,190.83
0.16,483.22,0.11,721.21,0.09,452.48,0.61,3.1,3.01,0.79,1.56,0.05,3.89,30.0,0.08,7999.68,2002.72,2790.11,3.42,1.43,0.8,28.42,16.0,56.48,29.12,153.26,8.94,14.28,72.61,66.14,74.75,34.12,6.03,54.19,27.42,55.9,6.75,4.21,71.06,41.68,337.69,0.05,1275.98,22.16,2760.95,7.0,708.65
0.14,2355.05,0.12,875.89,0.12,412.48,0.7,3.52,0.92,0.56,0.99,0.07,1.66,23.58,0.09,318.09,1185.51,2949.69,1.03,1.12,0.34,1.89,13.78,85.47,36.6,68.73,5.48,34.8,48.85,64.71,321.62,9.54,12.53,59.71,156.54,33.49,29.63,17.71,40.79,96.0,265.23,0.01,252.35,18.1,1666.74,3.0,4922.51
0.16,1061.45,0.18,72.99,0.11,1411.86,0.19,3.21,2.12,0.58,2.54,0.04,4.11,7.79,0.03,9207.37,796.0,2178.87,1.28,1.49,0.7,13.65,20.66,34.63,46.89,319.27,34.43,11.86,20.19,150.18,167.99,13.11,20.35,34.07,69.19,162.54,15.61,16.66,63.81,23.84,77.11,0.19,551.54,16.81,604.2,2.0,125.77
0.14,1547.22,0.08,904.17,0.04,853.23,0.81,2.06,0.97,0.57,0.74,0.07,0.7,19.66,0.06,1069.96,11209.78,2674.97,1.15,0.73,0.95,4.73,22.88,29.83,7.28,270.72,22.2,28.24,86.84,115.49,289.81,25.43,13.88,76.55,64.24,37.9,17.79,24.68,52.98,9.91,111.23,0.06,274.32,20.92,2300.92,5.0,0.0
0.03,756.76,0.08,1083.85,0.05,993.62,0.67,1.61,1.53,0.6,1.21,0.06,0.79,28.53,0.08,1278.64,977.72,2034.48,2.69,1.16,0.42,19.01,10.21,7.0,124.11,132.74,13.77,11.09,85.63,46.62,225.11,6.41,18.71,52.15,155.34,120.66,30.89,29.88,3.85,166.89,13.89,0.37,926.32,6.31,293.77,2.0,1025.29
0.17,607.29,0.06,429.13,0.06,724.52,0.73,2.52,1.13,0.44,1.31,0.05,4.63,17.73,0.09,453.44,4055.52,163.99,2.86,0.79,0.7,31.41,18.17,58.11,7.19,134.55,7.4,24.0,74.33,95.28,13.23,9.27,12.11,75.52,33.53,318.32,7.42,11.77,73.83,128.49,251.47,0.33,973.22,15.86,1548.09,7.0,5400.33
0.02,1108.36,0.08,778.17,0.15,149.83,0.85,1.65,0.7,0.33,1.86,0.03,3.63,16.12,0.05,2530.9,28218.4,3395.56,1.28,0.77,0.91,35.21,40.65,84.48,43.91,343.55,17.1,29.76,10.98,24.18,237.43,30.83,22.63,49.16,95.66,154.58,17.98,31.23,64.25,12.79,313.9,0.11,999.57,10.04,1159.94,3.0,660.71
0.16,2758.59,0.16,1610.98,0.1,179.63,0.81,3.25,1.06,0.51,1.1,0.05,1.58,5.05,0.03,11295.31,2195.56,2148.58,2.65,1.3,0.67,11.41,10.58,83.16,67.79,163.62,18.87,16.58,89.82,158.14,307.58,17.77,36.93,46.74,113.38,252.36,8.38,8.15,85.49,176.43,109.25,0.38,1502.96,2.1,2317.29,4.0,0.0
0.07,1686.35,0.16,2234.8,0.18,398.21,0.8,4.74,3.3,0.66,2.88,0.07,5.35,28.99,0.07,10005.78,8081.09,2851.48,4.09,0.97,0.31,18.57,32.84,29.69,54.31,94.32,38.49,37.07,55.37,142.61,56.92,4.92,12.66,4.42,134.65,14.36,23.27,38.71,31.47,21.64,150.66,0.18,1111.26,12.67,20.36,3.0,246.25
0.08,546.39,0.1,1376.54,0.1,331.52,0.85,3.97,3.01,0.66,0.36,0.07,5.95,16.16,0.08,2808.32,3292.28,2177.86,3.61,1.33,0.34,30.0,23.57,28.29,150.74,250.58,25.76,10.94,70.87,7.85,160.22,30.67,25.79,27.62,151.49,249.58,11.69,10.09,75.48,19.64,3.97,-0.07,897.21,7.5,1804.67,8.0,722.51
0.03,431.55,0.07,445.21,0.02,520.76,0.17,2.06,2.03,0.8,0.61,0.04,3.25,21.25,0.06,4223.39,22618.49,2487.56,1.8,0.97,0.84,22.19,16.42,22.78,147.85,67.42,22.22,15.93,21.46,88.0,169.06,7.67,8.19,25.94,110.33,26.9,40.29,14.77,55.4,63.87,72.77,0.08,332.06,1.2,2403.3,6.0,171.21
0.08,1196.51,0.04,839.51,0.07,1384.46,0.5,1.71,0.5,0.35,0.65,0.03,2.87,25.35,0.06,2319.42,8156.26,792.67,3.86,1.39,0.51,35.02,28.94,7.31,85.13,72.34,19.8,7.38,25.24,83.43,72.23,17.28,26.05,58.19,28.77,304.41,34.3,35.38,46.55,142.63,164.68,-0.06,1117.95,5.19,1253.34,5.0,477.7
0.13,1477.94,0.16,298.22,0.14,1564.49,0.64,1.41,0.77,0.37,0.72,0.03,1.74,6.68,0.05,215.92,3529.94,3260.56,1.96,0.74,0.85,6.74,23.57,71.57,97.63,287.06,15.39,17.22,75.15,142.59,288.82,8.75,3.25,41.12,82.73,213.39,28.22,18.85,14.99,41.17,44.1,0.19,630.63,25.11,421.56,3.0,0.0
0.08,1307.74,0.07,1213.14,0.16,461.01,0.74,4.81,1.32,0.69,2.98,0.03,4.78,10.35,0.09,3019.21,6244.8,3372.63,1.02,0.79,0.35,23.59,18.55,37.41,31.78,210.1,1.87,19.97,80.54,137.86,214.35,31.44,21.4,78.07,50.23,204.81,7.35,10.51,5.01,159.2,241.96,0.19,948.95,12.8,76.96,1.0,381.19
0.14,1083.29,0.06,2193.54,0.11,855.0,0.82,2.52,0.89,0.3,1.32,0.04,5.45,17.54,0.04,626.2,12545.05,48.26,3.24,0.93,0.91,19.37,23.97,9.03,32.73,349.43,25.32,22.4,46.39,71.37,198.92,7.86,5.8,84.92,153.79,167.54,28.25,23.55,5.93,143.1,340.39,0.29,918.86,2.62,857.34,5.0,1024.73
0.1,3490.39,0.07,730.16,0.06,542.73,0.63,2.81,1.42,0.68,1.61,0.05,3.57,10.13,0.08,4886.86,3114.02,972.28,1.45,0.85,0.31,26.33,2.34,1.72,69.71,108.54,27.2,9.61,41.79,56.4,290.98,34.59,26.93,57.3,42.76,333.58,17.02,9.83,40.58,37.52,153.25,0.28,687.28,12.34,1672.55,7.0,102.41
0.15,1255.18,0.03,1059.86,0.14,1193.51,0.29,4.0,0.48,0.46,2.81,0.06,4.61,28.36,0.07,4114.2,29080.66,2752.79,1.24,0.83,0.4,22.13,16.02,31.34,10.18,231.58,8.76,4.71,53.17,4.42,311.52,29.19,18.59,32.58,148.68,35.19,25.76,29.76,18.63,112.23,33.72,0.25,1061.27,15.61,484.24,3.0,643.37
0.14,1309.44,0.11,342.12,0.12,1307.39,0.11,2.38,0.5,0.45,2.21,0.05,3.49,26.73,0.07,5560.28,7666.35,2696.5,1.3,0.78,0.37,13.38,26.76,38.0,136.3,251.97,8.95,35.98,10.42,140.01,221.71,8.57,31.14,11.05,65.73,189.99,13.74,10.25,31.58,167.7,114.0,0.22,833.9,2.66,1020.22,8.0,348.08
0.06,386.88,0.12,489.32,0.09,777.84,0.51,4.83,1.38,0.49,1.54,0.05,1.73,10.22,0.09,2362.54,1041.63,1629.37,1.5,1.3,0.64,18.38,11.48,42.49,133.26,143.17,15.97,5.4,51.72,30.98,125.24,7.12,21.79,28.43,8.89,153.17,10.26,22.2,36.45,139.75,121.49,0.2,957.11,18.61,1930.22,7.0,1476.41
0.1,1365.93,0.1,256.9,0.1,249.51,0.59,4.91,0.78,0.83,2.23,0.04,1.21,13.97,0.07,3458.47,2827.62,1427.09,2.51,0.75,0.3,5.86,21.12,52.31,24.65,192.91,3.39,29.08,82.69,47.01,340.68,4.02,5.56,29.22,77.17,269.6,39.55,21.45,83.06,75.18,28.23,0.23,1582.6,25.74,1787.11,3.0,661.4
0.09,980.23,0.04,378.31,0.18,1461.83,0.68,4.83,0.9,0.63,2.15,0.05,2.17,21.66,0.06,1941.08,13097.41,3630.79,2.6,1.37,0.49,8.81,18.05,66.24,85.62,56.88,7.59,21.67,5.04,84.93,210.43,10.71,17.37,33.56,16.5,8.84,25.48,9.27,87.71,55.44,73.52,0.06,1425.34,19.22,494.07,1.0,1213.41
0.03,1390.47,0.1,346.7,0.18,586.38,0.48,1.28,0.17,0.85,1.47,0.03,3.32,16.65,0.06,2419.15,14437.91,2868.01,2.02,1.03,0.32,7.87,27.64,88.81,92.68,90.81,5.73,19.2,4.03,19.03,181.86,7.23,9.1,88.79,167.38,132.4,4.62,33.81,73.86,8.07,3.12,0.05,1345.98,13.95,2845.35,4.0,1848.18
0.14,1107.56,0.06,1672.25,0.08,1682.81,0.19,3.27,3.47,0.76,1.32,0.03,3.37,7.02,0.09,1135.3,5096.38,3880.62,4.33,1.09,0.36,18.48,11.83,40.62,117.15,87.46,7.0,7.52,50.27,149.46,145.7,40.44,31.69,65.76,117.33,82.96,19.98,2.75,86.91,93.86,135.7,0.15,124.22,5.98,1525.81,2.0,1244.03
0.16,3400.22,0.09,1053.54,0.03,201.13,0.85,2.92,1.73,0.43,2.7,0.04,5.46,17.95,0.08,609.58,11712.23,1216.0,4.48,0.84,0.49,9.3,4.28,33.97,115.94,97.67,18.85,7.88,74.97,52.95,72.68,15.17,22.49,72.1,120.73,300.95,3.0,11.99,10.94,170.77,274.88,0.32,69.13,22.96,1187.68,1.0,4834.16
0.03,2002.86,0.13,83.94,0.09,406.09,0.55,1.21,2.27,0.81,1.33,0.05,1.81,18.09,0.04,10205.94,402.71,3984.26,2.15,1.38,0.73,13.57,20.96,69.94,52.36,76.88,19.15,6.07,17.49,145.12,78.91,23.45,20.26,87.42,155.2,337.6,25.2,30.25,19.79,136.54,48.32,0.0,51.32,17.5,937.28,3.0,173.64
0.05,1338.3,0.12,288.1,0.05,1212.03,0.53,4.1,1.17,0.41,2.57,0.05,3.26,5.23,0.04,1769.53,2286.76,546.66,3.03,1.27,0.83,28.62,2.02,72.2,142.32,340.29,3.26,10.55,70.68,40.11,115.04,20.19,35.98,17.47,121.43,350.16,15.37,30.1,46.28,105.7,6.18,-0.03,709.2,20.97,2943.86,4.0,3198.79
0.08,3985.24,0.02,97.03,0.16,139.27,0.54,2.68,0.32,0.66,2.34,0.04,0.94,29.82,0.06,3207.39,28317.82,3412.37,2.81,1.02,0.92,15.02,11.41,32.54,154.28,18.23,17.45,22.77,10.03,129.82,240.21,29.67,33.72,46.83,12.68,346.37,18.16,23.64,45.8,157.3,319.76,0.25,631.17,15.07,2979.94,2.0,1391.62
0.12,533.5,0.17,293.05,0.1,278.11,0.22,4.51,1.0,0.31,1.0,0.04,2.59,7.11,0.07,2937.98,5174.72,3456.13,1.78,1.14,0.37,19.09,12.66,50.57,106.62,230.29,18.58,37.01,82.55,158.26,145.76,6.96,15.0,41.58,95.67,29.24,24.45,20.93,3.31,16.91,286.59,-0.06,920.33,6.0,1691.41,6.0,670.8
0.18,1634.78,0.03,953.51,0.12,1382.71,0.21,2.62,3.23,0.38,0.28,0.07,4.9,14.33,0.09,4740.73,24222.87,2487.4,3.38,1.02,0.8,7.87,11.54,80.79,169.07,15.13,28.32,32.06,12.31,54.59,240.62,24.46,9.94,76.4,104.6,12.03,23.54,9.52,4.93,169.38,110.95,0.16,396.23,18.99,1135.63,5.0,521.05
0.04,778.94,0.04,463.25,0.18,201.34,0.44,1.12,1.7,0.33,1.13,0.04,4.86,18.7,0.1,1369.27,2420.21,2885.75,3.44,1.4,0.73,13.28,4.0,54.53,101.31,347.16,22.72,29.19,24.1,53.16,244.69,20.99,2.21,67.1,36.08,50.13,14.37,11.36,64.75,158.23,81.27,0.27,1352.15,4.44,245.15,4.0,444.79
0.16,4267.07,0.14,744.02,0.07,332.09,0.76,1.68,0.37,0.46,1.49,0.04,2.9,23.4,0.06,2699.98,23196.17,3772.15,4.39,0.74,0.9,8.74,25.43,67.03,30.59,321.0,6.77,3.84,28.1,110.3,47.3,14.63,11.84,59.44,114.7,246.2,36.66,20.5,89.41,138.63,217.19,0.09,986.95,1.78,1519.21,6.0,226.05
0.13,2299.94,0.11,182.37,0.14,401.16,0.86,1.65,0.41,0.75,1.09,0.07,0.65,15.33,0.1,811.5,1581.67,1451.48,4.25,1.08,0.7,5.03,18.05,42.69,122.32,63.32,12.68,33.32,76.15,139.25,320.12,16.41,7.39,9.37,139.29,28.34,16.42,14.83,13.21,99.03,310.03,-0.01,404.05,3.95,209.56,4.0,0.0
0.06,2107.29,0.17,311.6,0.18,898.23,0.36,3.01,3.82,0.4,2.19,0.05,2.01,22.59,0.1,1347.91,3557.52,1928.51,2.32,0.75,0.79,26.16,6.08,16.3,162.39,346.12,13.63,28.66,36.07,145.75,123.53,25.14,18.73,50.17,128.37,248.13,13.32,13.41,10.78,113.25,10.56,0.01,1080.08,13.49,257.98,4.0,627.43
0.05,1622.03,0.09,847.71,0.05,440.35,0.87,2.06,0.26,0.38,1.48,0.03,4.13,15.3,0.09,1093.41,3294.65,1779.6,1.03,1.1,0.31,19.99,3.23,19.74,29.03,199.51,14.4,15.4,43.1,31.49,86.32,22.32,7.03,27.44,32.19,222.04,12.71,12.15,32.4,37.28,277.57,-0.01,267.43,7.73,1502.5,7.0,1538.2
0.17,540.24,0.04,681.0,0.06,746.56,0.26,4.8,0.49,0.66,0.82,0.04,4.94,6.53,0.07,2847.41,3493.06,2611.32,4.46,1.47,0.89,10.47,7.51,0.16,172.04,345.14,19.03,9.63,87.81,0.98,136.82,13.12,18.52,26.27,1.56,14.64,20.49,36.52,56.75,119.18,221.55,0.22,1297.4,28.2,1274.05,8.0,1251.69
0.05,656.26,0.11,475.53,0.16,230.48,0.51,4.79,0.99,0.41,0.89,0.05,1.2,28.15,0.07,1098.14,547.58,684.1,1.19,1.34,0.34,41.37,20.43,65.71,174.09,67.44,0.93,6.67,33.73,169.0,250.96,5.96,16.44,21.46,146.4,7.01,23.95,20.06,0.62,112.6,168.92,0.03,1459.37,6.66,2444.51,1.0,2069.54
0.09,1504.25,0.04,495.82,0.03,839.36,0.48,2.61,0.14,0.83,1.77,0.04,1.17,21.76,0.03,10290.53,1703.13,385.67,2.68,1.4,0.89,21.65,14.94,53.52,25.36,110.29,21.79,11.45,11.24,147.27,94.79,12.85,13.21,43.98,152.76,68.42,1.95,24.29,25.06,165.76,214.12,0.35,65.22,8.94,631.18,1.0,34.04
0.05,3494.23,0.1,470.15,0.03,682.43,0.79,3.69,0.51,0.83,1.35,0.07,2.94,14.69,0.04,1784.5,11655.61,3479.76,3.62,1.23,0.68,18.3,25.31,4.86,177.96,124.15,23.04,34.65,86.09,38.75,119.92,16.81,15.45,47.75,22.03,251.02,23.18,18.2,14.44,42.61,143.17,-0.08,774.64,27.14,832.48,2.0,1697.9
0.13,3095.98,0.05,372.87,0.1,762.03,0.15,2.88,0.42,0.4,1.56,0.06,1.01,6.68,0.07,228.35,2361.13,2630.98,1.47,1.14,0.41,26.4,7.87,15.2,84.89,348.51,9.99,14.85,11.05,140.06,15.5,34.42,16.6,59.82,7.21,133.86,27.33,18.46,36.78,15.1,181.58,-0.01,196.74,16.41,1924.91,8.0,14790.36
0.07,2114.1,0.05,1461.26,0.06,662.63,0.68,0.88,0.95,0.47,0.5,0.04,3.11,9.33,0.05,1257.37,20854.94,473.34,2.56,0.98,0.5,8.54,9.07,7.93,44.74,135.97,27.05,24.88,30.61,32.71,36.97,26.32,10.45,74.17,160.18,225.73,14.15,2.58,38.4,152.43,247.52,0.12,677.87,12.95,691.39,4.0,779.47
0.05,316.54,0.17,1193.45,0.16,118.92,0.38,4.98,0.87,0.42,0.84,0.03,1.0,18.03,0.03,748.23,7071.37,2010.16,2.71,1.06,0.47,14.52,14.04,84.49,109.57,164.98,15.76,25.52,39.45,96.84,53.19,13.57,17.58,1.23,167.4,245.81,10.55,10.57,50.8,109.38,289.19,0.22,1463.0,3.79,1440.53,5.0,1976.99
0.12,386.88,0.17,973.29,0.1,1336.32,0.86,3.77,0.88,0.71,1.31,0.07,0.69,9.23,0.09,2199.09,5171.28,2872.42,4.34,0.81,0.49,17.89,25.71,32.52,149.65,196.5,26.74,20.71,26.09,151.55,157.6,3.11,31.79,49.36,134.87,111.08,32.28,37.07,33.94,112.9,176.2,-0.07,269.22,17.38,248.47,7.0,592.61
0.11,1578.35,0.02,312.04,0.17,1208.46,0.4,3.56,0.45,0.8,1.76,0.04,2.93,20.33,0.04,1156.87,736.01,1684.65,1.4,0.9,0.66,9.03,29.8,53.16,97.86,340.73,28.5,19.42,73.21,83.41,170.99,3.33,6.46,80.18,70.78,267.09,25.61,10.43,1.2,142.95,163.09,-0.01,16.66,11.27,2820.52,4.0,2971.45
0.11,970.93,0.16,403.12,0.04,1382.13,0.59,1.55,2.22,0.47,1.57,0.06,5.53,25.03,0.09,3886.52,7920.43,3670.51,4.25,1.3,0.86,28.17,9.37,36.12,118.04,87.84,18.43,8.51,36.02,71.47,96.25,31.68,0.71,17.58,134.92,242.35,21.58,6.7,28.41,161.41,349.86,0.15,116.69,14.31,2248.33,7.0,823.48
0.11,2336.3,0.04,923.65,0.13,264.38,0.4,3.26,0.31,0.51,2.02,0.04,2.91,9.54,0.07,3555.48,1348.78,3744.1,3.0,1.36,0.84,10.07,33.22,0.54,174.16,257.44,23.03,16.85,86.02,13.32,209.78,26.65,20.52,25.47,17.01,286.62,7.16,15.77,2.51,174.74,308.5,0.11,41.32,6.11,1780.35,8.0,377.78
0.05,3214.43,0.12,358.37,0.06,1313.9,0.81,4.33,1.91,0.4,1.66,0.03,5.21,16.87,0.08,6306.33,3445.51,240.19,2.3,1.21,0.61,23.4,17.01,64.21,153.62,234.18,35.53,21.8,22.67,179.99,76.97,25.81,36.99,13.99,68.88,109.92,32.6,28.19,56.02,110.36,188.9,0.23,432.2,25.7,358.86,2.0,248.65
0.09,1179.84,0.05,337.12,0.12,753.2,0.77,4.37,0.4,0.72,2.14,0.06,1.96,7.42,0.05,8163.47,5680.55,3273.44,2.53,1.28,0.79,1.91,27.29,42.85,165.81,103.47,8.12,11.13,3.91,105.5,346.35,37.42,25.41,33.75,151.77,319.14,28.36,9.03,30.88,37.36,318.23,0.27,1383.18,22.51,1819.87,6.0,391.11
0.02,2386.57,0.16,286.46,0.06,389.16,0.37,1.42,0.12,0.77,1.66,0.03,0.61,19.25,0.05,2268.9,11585.62,3980.34,3.59,1.2,0.64,5.37,29.14,64.54,165.15,338.58,4.38,39.55,42.74,136.5,154.58,19.52,27.08,62.41,56.22,3.43,31.43,23.97,46.06,44.89,126.78,0.32,436.31,23.08,501.15,8.0,860.01
0.16,3347.55,0.11,470.33,0.1,426.31,0.78,3.25,1.53,0.49,2.9,0.07,3.84,28.26,0.04,2179.69,1116.61,334.03,1.7,1.04,0.7,35.82,6.61,32.62,95.77,216.29,21.16,21.12,41.45,166.47,211.55,22.88,11.17,8.25,76.92,44.38,6.0,10.22,4.1,11.62,29.08,0.21,1410.92,1.8,1590.92,1.0,272.85
0.13,383.9,0.02,234.99,0.03,231.74,0.15,4.08,1.31,0.47,1.67,0.04,2.4,8.98,0.06,294.66,33425.96,2884.91,1.59,1.48,0.74,8.17,28.49,71.55,20.97,41.31,24.88,10.32,53.15,135.4,34.93,17.47,7.0,75.74,5.66,313.94,14.04,14.81,5.87,137.63,175.36,0.39,1095.0,29.63,1656.73,4.0,16567.55
0.05,3173.44,0.11,593.66,0.15,386.18,0.51,3.49,0.48,0.67,1.76,0.05,0.88,23.47,0.05,10360.3,7648.45,3942.24,3.81,1.08,0.38,8.87,36.21,36.43,21.5,323.02,18.68,19.06,81.72,176.22,186.31,12.02,22.75,42.48,54.2,151.41,18.2,12.08,24.62,42.84,268.64,0.11,218.99,8.95,1351.22,7.0,252.78
0.16,1471.53,0.12,1725.98,0.11,1607.63,0.83,4.7,0.31,0.43,2.86,0.05,2.98,14.25,0.1,1099.99,923.7,2778.54,2.28,1.04,0.56,12.04,22.31,53.78,100.62,261.62,31.17,28.02,40.07,67.44,302.1,17.84,17.12,80.39,1.93,346.16,22.46,8.88,55.63,82.57,128.52,0.03,480.91,15.36,1683.38,1.0,66.13
0.13,2361.53,0.09,838.07,0.07,1619.87,0.53,2.73,0.69,0.82,2.27,0.06,1.72,10.58,0.06,3794.03,5145.26,694.13,1.64,0.73,0.87,22.91,29.31,23.35,144.98,25.0,21.7,22.37,17.26,35.93,133.82,27.77,30.25,74.9,166.69,324.54,7.28,14.12,56.43,55.8,207.0,0.31,1141.01,13.68,1624.45,5.0,562.88
0.12,1485.97,0.16,772.86,0.16,2049.79,0.57,2.31,1.37,0.4,2.02,0.06,5.48,19.32,0.06,6389.64,543.64,1530.85,3.51,0.98,0.32,26.01,21.37,86.38,84.38,90.13,7.36,32.26,30.37,15.65,28.16,9.0,22.43,48.69,179.68,42.94,3.72,13.68,78.01,10.16,4.8,0.32,808.64,2.9,1395.5,6.0,160.42
