Walls U Value,Walls Area,Floor U Value,Floor Area,Roof U value,Roof Area,Maintenance Factor,Mid-pane U value,Av Frame Width,Glazing g,Frame U value,Psi Factor,Infiltration Rate,Ventilation Rate,Shelter Factor,TFA,Volume,Occupants,Metabolic Gains,Electrical Gains,MVHR efficiency,W1H,W1W,W1A,W1B,W1dir,W2H,W2W,W2A,W2B,W2dir,W3H,W3W,W3A,W3B,W3dir,W4H,W4W,W4A,W4B,W4dir,Linear TB coef,length of TB,Point TB coef,Number of point TB,Floors,Total Heating E
0.15,1062.6,0.07,400.69,0.11,492.74,0.33,3.59,1.75,0.32,2.65,0.03,1.63,18.0,0.05,1768.91,37493.16,441.73,1.44,1.21,0.44,9.88,18.05,42.69,6.84,79,2.74,40.53,62.78,16.59,169,10.9,18.39,24.04,56.62,259,8.2,24.38,46.17,46.28,349,0.36,301.52,13.19,870.99,5.0,884.68
0.16,1575.19,0.12,679.31,0.05,864.45,0.54,3.14,2.38,0.7,2.25,0.06,2.26,10.33,0.03,3401.82,67620.61,178.74,1.86,1.18,0.33,12.78,16.89,12.82,167.94,72,13.51,17.44,69.33,122.43,162,31.82,14.71,72.57,32.17,252,21.87,20.16,77.63,28.62,342,-0.07,1263.28,17.61,2195.68,7.0,1094.17
0.02,448.33,0.05,94.76,0.15,123.05,0.34,2.09,0.6,0.46,3.0,0.03,3.96,17.17,0.09,348.27,4557.34,14.67,2.49,0.91,0.75,5.58,5.93,40.35,148.08,51,5.3,5.09,62.55,53.78,141,23.19,1.34,76.42,41.82,231,12.84,1.31,13.11,151.56,321,-0.07,8.9,24.8,365.68,4.0,2447.73
0.07,2307.6,0.15,932.23,0.13,1038.61,0.23,1.87,1.33,0.53,1.96,0.04,4.6,7.81,0.08,5401.03,125348.56,1011.45,4.28,0.72,0.7,5.34,59.36,26.33,54.73,77,3.26,48.25,36.49,134.89,167,5.22,54.36,31.28,79.36,257,32.72,8.18,38.94,125.51,347,-0.07,481.19,22.58,2141.58,7.0,1101.06
0.06,1575.4,0.02,313.39,0.12,328.19,0.64,1.34,1.89,0.71,2.33,0.05,3.82,24.33,0.09,1809.17,59383.48,150.42,4.13,1.17,0.85,35.07,2.75,70.7,90.78,49,19.0,4.38,36.47,104.87,139,35.56,1.57,11.92,105.32,229,4.79,22.63,44.68,56.56,319,-0.1,507.36,13.14,1370.58,7.0,1194.26
0.04,4.74,0.17,1294.85,0.06,1577.06,0.72,2.58,0.34,0.61,1.86,0.05,4.97,6.28,0.03,1177.48,3161.4,179.89,3.43,0.83,0.31,1.27,28.75,34.81,121.3,32,5.68,21.01,74.63,26.39,122,11.31,10.86,88.35,159.45,212,27.58,3.98,15.12,49.74,302,0.04,187.43,16.02,79.09,1.0,152.34
0.15,1327.37,0.09,1252.79,0.11,1538.57,0.53,2.2,1.2,0.73,2.29,0.07,1.52,15.27,0.04,6702.84,142097.2,569.07,1.67,1.23,0.94,26.57,20.57,8.33,112.1,58,19.75,31.64,82.73,96.81,148,25.39,21.02,57.09,133.53,238,12.4,51.66,36.51,40.94,328,0.07,1368.0,13.4,2264.1,6.0,466.26
0.16,599.72,0.11,618.22,0.16,686.43,0.59,4.18,0.68,0.55,1.59,0.05,2.23,22.56,0.04,1030.7,7926.12,191.98,2.41,0.85,0.83,10.52,5.76,67.08,113.98,65,4.21,8.13,54.37,90.14,155,8.85,7.99,35.99,33.59,245,23.75,2.14,62.22,10.99,335,0.25,60.44,8.61,154.34,2.0,200.32
0.09,772.03,0.15,595.67,0.05,596.21,0.12,4.1,0.34,0.74,0.53,0.05,5.86,6.07,0.05,1081.48,10229.82,24.72,2.17,1.13,0.33,9.52,9.92,15.9,11.39,21,9.97,9.19,4.49,154.44,111,16.63,4.5,14.65,145.99,201,7.33,10.15,46.05,32.17,291,0.14,134.93,24.45,301.01,2.0,753.47
0.14,859.29,0.09,872.19,0.13,1062.42,0.3,4.61,0.88,0.4,1.6,0.06,3.94,10.72,0.05,3135.54,44140.16,240.45,3.13,0.94,0.71,10.4,20.64,8.65,115.1,40,8.51,19.54,6.26,135.96,130,8.85,23.02,9.96,83.21,220,6.01,12.27,34.42,154.01,310,0.09,745.49,14.92,1229.89,4.0,677.5
0.03,347.04,0.05,1060.52,0.16,1103.36,0.13,3.8,0.8,0.48,0.99,0.04,5.21,26.92,0.09,1842.05,11838.31,292.55,4.23,1.22,0.94,3.55,23.35,89.86,173.87,66,4.78,27.07,58.31,163.11,156,5.32,34.95,19.52,91.34,246,8.77,11.32,49.06,151.29,336,0.39,159.56,17.77,1392.39,2.0,1439.26
0.16,1832.9,0.13,567.66,0.05,689.18,0.76,3.49,2.31,0.36,1.81,0.04,3.62,9.45,0.03,3317.32,83632.68,383.49,3.36,1.39,0.92,7.54,26.84,73.1,57.92,53,15.1,14.5,75.46,136.36,143,11.91,21.18,59.04,111.25,233,5.39,16.58,46.58,25.79,323,-0.05,924.99,8.94,2168.99,7.0,611.47
0.08,1734.79,0.03,1797.15,0.05,1813.91,0.33,1.13,1.02,0.57,0.83,0.05,4.06,10.7,0.08,8108.22,159192.31,828.97,2.4,1.35,0.67,22.29,12.87,55.31,106.44,38,27.0,18.15,11.18,58.77,128,21.41,20.56,58.57,172.58,218,57.98,8.37,77.17,69.25,308,0.24,895.78,14.74,816.2,6.0,308.72
0.13,197.65,0.17,321.98,0.06,355.53,0.36,2.64,0.28,0.55,0.95,0.06,1.71,17.96,0.07,602.25,3645.82,45.3,4.34,0.73,0.57,9.9,4.06,23.39,142.71,71,14.19,2.62,19.5,91.8,161,8.45,7.95,13.74,160.83,251,18.77,2.57,22.58,54.61,341,0.25,255.52,29.17,204.68,2.0,928.6
0.09,506.66,0.03,1120.6,0.11,1224.93,0.71,3.46,1.28,0.54,2.93,0.05,3.75,6.6,0.09,3664.42,43957.29,193.2,4.27,1.02,0.67,13.97,12.61,74.78,112.29,86,17.45,8.07,25.57,67.0,176,14.98,21.74,22.88,162.49,266,33.23,9.33,3.07,52.14,356,0.12,988.28,9.16,242.42,4.0,191.99
0.17,547.12,0.06,271.71,0.08,276.38,0.45,2.91,0.62,0.83,1.39,0.07,1.05,28.34,0.06,490.39,4230.45,84.68,3.23,0.85,0.78,2.69,12.72,74.51,115.55,34,7.96,4.97,45.16,61.23,124,8.65,7.48,28.07,58.21,214,15.98,2.69,59.42,103.14,304,0.29,36.98,20.52,452.93,2.0,1745.97
0.04,1638.75,0.03,964.21,0.04,1106.45,0.82,3.86,2.05,0.75,1.75,0.05,3.38,19.86,0.07,3493.92,44946.58,122.19,3.88,0.93,0.93,7.42,27.43,78.8,32.76,4,33.32,5.33,27.94,22.61,94,9.23,19.96,23.72,79.02,184,16.86,20.36,56.82,54.42,274,0.22,0.0,17.95,2662.85,5.0,1296.39
0.11,893.58,0.09,174.7,0.11,184.73,0.38,4.18,1.16,0.6,2.34,0.07,5.64,24.66,0.05,525.16,5282.97,37.36,1.18,0.83,0.66,8.96,6.03,74.02,10.97,1,4.11,17.86,83.01,150.62,91,6.41,3.41,6.73,29.46,181,16.54,3.35,41.24,31.13,271,-0.08,405.2,23.16,248.01,4.0,1176.56
0.12,843.16,0.03,1537.86,0.16,1881.01,0.78,1.45,1.3,0.6,2.04,0.05,0.65,5.76,0.05,6394.48,65023.78,1499.46,1.02,0.9,0.63,5.79,68.84,15.57,158.25,68,25.21,14.18,8.87,116.24,158,9.36,26.9,10.32,65.19,248,25.41,13.17,79.74,53.08,338,0.38,1449.08,10.19,2097.61,5.0,336.15
0.08,680.24,0.03,831.45,0.13,958.9,0.23,1.43,0.96,0.62,1.47,0.03,2.59,22.53,0.03,1430.05,10194.49,225.4,2.06,0.98,0.57,41.7,2.02,57.11,99.29,78,18.48,7.57,31.19,71.72,168,6.87,24.44,33.55,3.69,258,10.4,7.69,74.31,105.15,348,0.02,233.8,23.73,1262.14,2.0,1918.39
0.08,603.14,0.07,630.67,0.1,817.06,0.65,3.04,0.2,0.33,1.99,0.04,2.29,28.05,0.1,1191.22,8839.83,193.62,1.24,1.25,0.64,11.47,5.94,63.64,77.68,42,30.77,2.77,22.29,113.54,132,3.06,19.12,84.79,152.77,222,15.22,6.43,54.99,35.87,312,0.17,305.56,25.16,667.49,2.0,1381.3
0.13,11.51,0.1,1088.19,0.07,1137.8,0.15,2.5,0.75,0.39,1.25,0.06,4.5,14.12,0.04,4410.9,59022.42,1082.92,4.4,1.12,0.34,14.88,29.52,75.47,160.28,42,27.19,18.73,32.61,55.67,132,29.8,14.19,33.53,131.87,222,7.43,35.09,42.28,53.51,312,-0.01,124.5,17.97,1022.89,5.0,521.57
0.11,3161.59,0.06,354.9,0.15,430.23,0.58,2.76,2.08,0.71,0.09,0.03,3.91,12.97,0.06,2471.98,54990.56,488.12,1.37,0.75,0.36,12.68,7.72,78.53,34.75,14,3.47,31.88,16.67,28.69,104,22.34,6.04,39.14,59.1,194,25.98,6.76,22.31,126.15,284,-0.01,1641.18,21.9,1903.66,8.0,1687.17
0.09,285.99,0.17,2029.15,0.16,2050.06,0.13,3.93,2.64,0.55,0.79,0.03,4.2,28.44,0.08,15092.99,386596.71,1646.87,1.56,0.81,0.66,28.28,26.07,15.5,40.45,2,26.29,45.52,85.03,133.83,92,21.69,35.65,43.31,149.62,182,81.75,11.19,22.46,84.89,272,0.26,866.2,2.65,1915.56,8.0,368.45
0.05,2881.15,0.1,409.9,0.16,477.81,0.43,4.08,2.0,0.35,2.33,0.05,0.81,16.17,0.09,3096.61,113858.66,618.77,2.88,1.4,0.83,10.81,13.97,45.48,99.69,67,14.94,15.55,4.27,44.93,157,19.84,10.57,55.79,9.6,247,13.47,8.84,5.28,47.53,337,0.34,1236.36,29.87,906.92,8.0,902.84
0.12,161.43,0.1,542.61,0.08,546.37,0.48,1.89,0.39,0.35,1.16,0.04,5.9,8.4,0.07,526.21,1553.23,52.16,3.53,1.41,0.42,2.62,20.18,20.11,40.5,27,5.39,6.1,31.59,50.12,117,1.28,22.29,54.21,82.71,207,2.1,18.2,78.39,60.52,297,0.21,116.52,5.99,276.05,1.0,368.67
0.06,2004.36,0.08,478.16,0.15,548.97,0.29,2.35,1.47,0.42,1.73,0.03,1.94,10.91,0.09,2297.27,54871.47,209.65,4.48,0.81,0.31,2.58,17.85,45.03,119.86,4,9.82,11.85,75.55,140.46,94,10.48,5.9,26.09,142.01,184,16.88,7.13,3.61,66.86,274,0.07,1257.95,1.36,2068.2,7.0,239.28
0.15,1084.54,0.12,2340.44,0.03,2889.44,0.75,4.35,1.8,0.77,1.27,0.07,1.9,11.49,0.09,10961.85,182156.02,2034.14,1.85,1.25,0.8,38.14,22.03,86.91,101.97,49,39.58,18.84,61.71,91.61,139,11.78,51.14,60.46,110.84,229,12.62,35.06,47.17,90.56,319,0.02,1997.16,15.85,2583.08,6.0,456.71
0.08,652.4,0.1,1399.53,0.09,1628.08,0.42,1.89,1.74,0.37,1.04,0.05,4.54,6.53,0.06,6369.06,127529.91,1355.51,1.65,1.41,0.51,28.28,16.76,30.23,143.89,23,125.34,6.07,31.01,141.57,113,39.05,11.39,58.04,30.15,203,16.65,25.38,69.55,2.1,293,0.14,1052.84,11.76,1755.97,6.0,475.24
0.07,378.03,0.12,915.4,0.1,1092.32,0.45,1.19,0.22,0.78,1.56,0.05,1.49,29.19,0.08,1634.58,11031.19,190.25,2.99,1.31,0.81,9.6,9.99,44.95,169.48,46,7.7,18.79,83.4,74.59,136,11.73,14.17,42.01,93.75,226,6.36,18.27,40.06,118.24,316,0.19,394.93,26.53,1176.28,2.0,1703.89
0.06,114.49,0.09,175.92,0.13,204.47,0.1,4.9,0.36,0.42,2.92,0.04,2.6,12.33,0.1,168.49,405.02,17.07,2.29,1.21,0.65,3.9,3.67,65.37,32.35,38,1.17,4.31,69.77,153.42,128,10.21,1.8,62.61,43.47,218,3.03,2.56,16.29,130.56,308,0.03,81.9,14.6,255.16,1.0,2036.17
0.13,468.35,0.06,602.57,0.11,702.93,0.18,2.35,1.96,0.43,0.66,0.04,0.85,13.2,0.04,1770.82,21504.49,301.51,3.58,0.84,0.75,38.32,4.69,89.73,106.88,85,13.62,13.35,79.74,53.17,175,7.17,22.87,22.06,56.08,265,12.84,14.22,64.18,138.12,355,0.07,537.64,24.49,948.73,4.0,1209.65
0.14,266.01,0.09,1052.84,0.09,1167.93,0.31,3.48,0.68,0.57,1.46,0.07,3.48,23.29,0.06,1810.28,10007.47,110.4,2.45,1.11,0.39,3.17,35.21,28.64,73.41,69,10.6,10.18,60.48,152.91,159,13.19,12.41,56.48,119.9,249,52.7,3.04,0.49,152.24,339,0.29,282.24,18.11,673.95,2.0,697.32
0.16,1363.81,0.05,831.22,0.1,996.29,0.3,0.91,2.2,0.51,0.62,0.07,2.92,7.87,0.07,3018.06,40870.55,299.84,1.35,1.34,0.35,21.28,8.99,1.83,165.59,5,6.42,49.5,51.53,42.73,95,9.1,29.01,42.87,132.97,185,10.66,37.94,81.13,168.29,275,0.23,1183.07,25.12,2076.89,5.0,1628.74
0.09,192.55,0.17,362.35,0.07,457.99,0.31,4.69,0.37,0.42,2.41,0.07,1.95,5.21,0.06,326.71,1459.32,40.62,1.82,1.04,0.31,9.32,1.72,12.49,83.96,40,4.28,5.79,61.98,32.88,130,1.77,24.32,12.86,106.76,220,7.32,3.69,88.26,42.18,310,-0.08,118.92,14.15,182.15,1.0,955.09
0.15,436.76,0.15,1092.25,0.15,1154.68,0.87,4.83,2.73,0.38,2.6,0.04,3.09,10.32,0.07,6283.81,117431.0,247.2,1.07,0.85,0.73,5.25,58.35,55.41,35.12,5,15.13,44.99,76.0,127.7,95,66.43,11.17,53.9,104.56,185,37.24,14.31,44.01,95.97,275,-0.05,1223.25,13.05,716.15,7.0,330.39
0.08,383.26,0.18,288.47,0.08,292.4,0.65,3.43,0.76,0.31,2.07,0.07,5.72,14.6,0.09,473.75,3222.15,106.07,1.44,1.38,0.82,3.43,5.64,14.73,8.73,70,10.34,4.93,28.81,145.29,160,4.66,11.02,35.71,65.61,250,18.2,3.21,48.91,116.14,340,0.29,97.98,23.97,540.53,2.0,2599.35
0.15,1511.97,0.16,828.78,0.14,849.81,0.43,1.65,0.9,0.6,2.31,0.04,1.9,26.86,0.06,3512.02,62185.32,797.19,2.78,0.97,0.52,3.58,39.82,68.85,89.68,26,11.24,25.8,69.03,138.51,116,12.59,13.38,52.82,90.03,206,9.63,21.45,6.98,84.49,296,0.31,639.97,22.14,1298.98,5.0,873.88
0.07,236.85,0.14,302.89,0.13,354.8,0.79,4.96,0.33,0.39,2.32,0.06,5.76,29.13,0.06,295.16,1123.37,36.45,3.17,1.21,0.6,10.34,1.91,35.27,109.86,9,10.02,1.52,7.18,126.65,99,3.99,8.15,79.24,32.08,189,2.23,12.04,23.21,103.9,279,0.23,32.03,23.53,402.32,1.0,2963.22
0.11,971.22,0.08,302.93,0.05,392.43,0.58,3.6,0.65,0.48,1.47,0.05,3.97,7.96,0.05,1382.84,23067.24,183.4,2.62,0.86,0.85,6.81,6.02,50.73,38.39,20,4.71,21.32,33.58,149.47,110,17.24,5.03,8.89,49.69,200,10.09,8.91,38.16,69.79,290,-0.07,456.01,14.7,13.64,5.0,150.03
0.12,1781.74,0.03,1079.53,0.02,1364.82,0.8,1.58,2.35,0.46,1.27,0.04,5.66,17.43,0.05,4210.94,71186.68,513.22,4.15,1.43,0.57,13.35,24.37,65.06,45.19,46,18.22,14.11,41.51,91.67,136,4.96,93.73,20.97,69.48,226,23.66,25.15,81.7,165.68,316,-0.06,1289.47,5.63,1604.74,5.0,335.82
0.08,1091.11,0.06,296.92,0.03,323.67,0.68,2.88,1.84,0.84,0.38,0.06,2.99,21.72,0.06,969.96,14825.42,144.77,2.3,1.13,0.94,10.74,9.09,63.04,54.11,79,9.3,7.53,32.05,91.25,169,21.05,5.47,63.76,128.43,259,25.04,3.81,2.09,172.93,349,0.08,142.51,28.26,424.43,4.0,1172.77
0.12,302.26,0.1,536.06,0.11,669.04,0.53,2.29,0.25,0.84,1.65,0.06,3.11,11.24,0.08,512.83,2315.92,11.71,2.9,1.23,0.9,3.56,7.27,6.53,128.48,7,2.36,7.53,30.14,145.02,97,1.29,15.39,59.8,6.9,187,2.53,7.28,62.7,105.81,277,0.22,20.42,28.41,29.14,1.0,221.93
0.07,804.87,0.16,726.59,0.14,816.58,0.29,4.02,0.26,0.67,2.81,0.06,4.33,18.64,0.05,1312.46,10482.14,279.33,3.95,1.07,0.89,13.65,5.08,28.42,24.93,76,4.24,16.28,77.96,127.65,166,3.73,22.21,85.93,80.07,256,37.4,2.15,63.25,25.74,346,0.03,406.86,14.72,162.14,2.0,330.58
0.04,1572.29,0.03,818.58,0.1,1030.08,0.16,3.01,2.76,0.46,2.76,0.07,1.66,17.17,0.05,3927.4,74182.59,914.08,4.15,1.09,0.34,9.55,10.37,23.25,157.98,37,3.47,41.32,36.87,96.19,127,29.16,7.29,43.95,4.71,217,43.86,3.95,73.97,5.05,307,-0.02,565.56,27.64,1873.7,6.0,1278.83
0.12,2120.03,0.06,671.96,0.17,828.12,0.53,4.63,0.84,0.65,0.26,0.06,5.52,22.87,0.09,3604.2,117389.26,556.26,2.33,1.34,0.81,17.8,17.44,63.8,166.65,57,12.56,37.33,62.42,91.78,147,10.35,10.56,26.33,8.99,237,13.71,27.2,87.43,138.69,327,0.36,747.19,9.3,1090.82,7.0,823.11
0.09,1241.7,0.02,262.79,0.15,319.13,0.48,3.94,2.56,0.33,2.92,0.05,0.91,22.18,0.08,1481.53,37182.42,203.88,3.02,1.09,0.76,28.98,5.87,16.83,128.17,86,6.03,15.7,42.63,105.83,176,20.39,5.51,83.15,88.74,266,13.63,13.63,78.69,174.71,356,0.21,1077.37,0.95,46.82,8.0,153.68
0.13,1936.95,0.07,249.08,0.06,257.1,0.25,3.4,1.82,0.55,1.72,0.04,1.17,29.87,0.1,1669.49,37974.13,286.48,3.98,0.74,0.76,17.21,6.4,44.18,71.0,77,6.16,18.3,84.34,36.94,167,23.95,6.73,3.2,42.77,257,12.2,8.2,70.79,131.94,347,0.01,1277.66,9.48,1535.84,7.0,904.29
0.12,1622.74,0.04,387.93,0.16,407.42,0.11,3.48,3.29,0.33,0.7,0.04,0.89,24.61,0.08,2356.98,52898.41,500.63,2.67,1.42,0.82,14.05,4.41,0.18,148.98,78,5.02,20.07,33.97,30.78,168,2.65,59.99,51.56,156.41,258,35.0,4.29,55.39,147.61,348,0.29,431.08,4.46,121.81,7.0,194.44
0.15,569.89,0.14,623.66,0.04,784.17,0.88,2.78,0.54,0.45,2.14,0.04,3.66,20.31,0.06,1107.45,6276.92,138.13,1.98,0.98,0.8,5.88,11.99,55.67,27.43,2,5.16,19.84,6.58,105.09,92,4.15,15.96,18.57,73.17,182,19.36,3.1,12.94,71.22,272,0.23,307.0,13.73,622.87,2.0,829.41
0.07,324.58,0.12,1502.14,0.15,1765.89,0.47,1.1,0.36,0.64,0.78,0.04,1.87,28.58,0.09,1452.87,4584.89,307.47,1.79,1.14,0.39,20.28,3.75,50.51,130.45,0,2.81,18.48,49.65,173.16,90,11.58,3.38,11.52,45.2,180,12.07,5.42,49.33,140.06,270,0.2,40.44,19.8,1254.28,1.0,1624.34
0.06,451.89,0.11,972.71,0.05,1140.53,0.31,1.35,1.52,0.63,1.11,0.05,2.82,9.2,0.06,6848.25,134125.39,755.33,3.69,1.26,0.5,33.32,20.27,37.13,108.32,74,10.0,54.11,27.34,36.86,164,18.1,22.85,12.45,19.92,254,29.84,14.21,38.4,141.63,344,0.32,1289.95,14.27,127.39,8.0,139.17
0.18,2328.36,0.17,823.42,0.06,896.1,0.26,1.33,2.24,0.54,2.31,0.05,0.65,24.01,0.05,5178.72,173322.13,755.12,1.07,1.06,0.94,8.78,49.77,58.69,81.97,4,14.72,24.83,1.42,157.0,94,27.05,16.04,63.35,68.9,184,4.09,52.2,43.82,98.38,274,0.17,1236.91,3.11,161.22,7.0,78.43
0.09,1526.26,0.06,1252.35,0.06,1313.83,0.59,4.44,1.96,0.49,2.24,0.06,4.72,8.17,0.07,3605.65,47618.98,529.64,2.34,1.35,0.81,5.25,28.4,88.74,146.7,75,3.57,45.51,26.82,122.98,165,10.2,18.63,21.05,44.4,255,60.72,2.43,33.7,35.29,345,0.09,748.1,6.26,1221.24,4.0,399.1
0.07,971.84,0.16,635.11,0.18,680.81,0.88,2.75,2.52,0.75,2.82,0.06,1.18,7.63,0.06,3060.05,48962.01,357.63,1.21,0.72,0.51,15.7,7.47,37.21,11.97,48,9.81,24.72,14.45,103.78,138,22.95,12.23,17.8,104.76,228,16.19,20.91,82.29,93.19,318,0.23,27.31,13.2,1586.55,6.0,681.75
0.09,739.88,0.09,389.11,0.16,441.52,0.25,3.66,0.92,0.5,2.14,0.06,4.78,7.65,0.06,1415.68,20232.54,259.07,2.04,0.95,0.57,8.67,8.85,9.17,57.24,61,4.91,17.49,50.35,3.07,151,37.52,1.98,72.62,3.03,241,9.22,9.6,3.4,46.25,331,-0.02,72.73,2.08,236.28,4.0,205.5
0.12,1801.44,0.18,830.83,0.04,834.93,0.27,4.2,1.52,0.57,2.58,0.03,3.07,20.99,0.07,5488.54,213757.05,440.93,1.93,0.89,0.44,29.18,17.3,20.19,77.49,52,18.44,15.27,75.04,19.26,142,4.31,107.73,57.99,110.06,232,9.13,49.38,39.08,46.22,322,-0.1,476.45,13.06,922.73,8.0,610.44
0.18,1994.58,0.16,1126.82,0.05,1258.35,0.78,2.83,2.52,0.75,1.56,0.05,5.59,6.8,0.04,5941.02,170381.43,1216.16,4.26,1.4,0.43,25.21,14.95,5.26,80.29,65,25.14,16.5,79.52,19.27,155,28.28,12.69,47.05,170.26,245,10.62,25.92,48.61,35.67,335,0.34,1109.9,11.02,3122.81,7.0,715.75
0.05,31.08,0.06,1734.24,0.16,1985.61,0.21,4.93,0.18,0.53,1.76,0.04,1.29,27.4,0.09,1600.8,5067.48,33.52,2.27,0.73,0.45,15.98,5.75,10.64,90.19,22,14.83,6.86,9.34,156.1,112,8.91,17.68,57.21,175.14,202,31.68,7.61,37.16,110.24,292,0.02,40.02,29.02,1633.52,1.0,2742.21
0.14,310.55,0.14,333.24,0.11,373.02,0.15,2.17,0.3,0.57,2.08,0.04,1.4,27.41,0.06,321.89,1179.75,23.8,2.61,1.08,0.6,5.24,3.61,69.45,42.14,24,26.44,1.28,2.09,43.11,114,2.19,10.79,46.24,112.85,204,11.24,1.8,89.49,163.53,294,-0.09,66.34,13.38,252.92,1.0,996.63
0.08,14.78,0.1,1561.27,0.03,1720.91,0.86,3.24,0.19,0.52,0.64,0.04,3.45,25.46,0.08,1534.4,4587.05,331.38,2.33,1.44,0.53,9.2,20.49,37.4,158.13,70,11.35,6.22,34.46,69.55,160,20.03,8.72,87.79,81.32,250,21.04,7.83,39.58,82.29,340,0.08,317.84,5.36,1648.91,1.0,638.36
0.11,1479.75,0.11,876.48,0.13,909.25,0.55,2.92,1.85,0.83,0.53,0.03,5.11,21.16,0.04,3922.0,50220.31,124.6,3.35,1.19,0.89,49.74,5.75,54.53,53.21,57,15.54,15.54,31.65,71.9,147,35.89,8.27,38.04,94.01,237,26.38,4.43,19.81,70.97,327,0.1,475.9,10.02,1313.95,5.0,364.44
0.09,2037.47,0.12,314.41,0.14,408.64,0.71,0.94,3.01,0.52,0.4,0.06,4.15,14.26,0.06,1850.42,63395.81,106.79,2.21,0.95,0.87,49.4,2.18,9.07,60.88,58,11.21,17.97,23.12,72.95,148,27.54,9.59,60.08,18.1,238,10.12,14.69,57.82,99.82,328,-0.02,462.4,0.38,1541.05,7.0,268.22
0.15,1047.15,0.03,416.89,0.04,501.08,0.88,3.18,1.05,0.84,1.73,0.04,4.02,23.96,0.07,973.74,11893.65,154.65,3.84,1.04,0.65,19.4,3.26,20.55,152.73,19,9.29,3.34,13.58,113.86,109,7.61,5.37,10.12,13.7,199,5.15,9.67,10.81,118.69,289,0.38,276.96,14.61,650.26,3.0,1006.7
0.16,1467.59,0.13,825.8,0.11,975.18,0.1,1.17,0.9,0.39,0.06,0.03,3.54,22.09,0.09,3072.26,52879.93,337.12,1.42,1.37,0.7,10.61,19.37,54.78,9.61,32,15.59,12.91,39.55,65.29,122,13.36,14.2,42.36,59.75,212,42.88,6.86,40.41,176.8,302,-0.04,906.26,18.52,1221.38,5.0,831.72
0.18,1285.2,0.08,260.7,0.11,266.28,0.11,3.44,1.64,0.31,0.59,0.04,5.67,10.04,0.06,989.69,14427.31,188.8,4.0,1.07,0.65,18.72,1.37,48.76,91.4,31,37.17,2.32,49.17,35.23,121,3.13,13.6,27.54,5.87,211,9.84,9.45,63.52,104.45,301,-0.03,786.09,27.44,1194.64,4.0,3049.22
0.06,1781.68,0.13,2108.92,0.16,2605.28,0.29,4.26,2.04,0.83,0.8,0.05,2.76,22.05,0.04,9818.58,203183.41,2403.24,2.54,1.1,0.36,30.94,36.56,43.72,1.87,52,10.4,53.74,15.57,19.85,142,60.15,11.12,61.88,56.37,232,41.68,11.71,47.66,162.21,322,0.17,663.19,7.18,4211.48,6.0,486.88
0.11,699.65,0.05,1265.2,0.15,1397.17,0.59,3.82,0.48,0.75,1.67,0.05,2.94,28.06,0.03,4447.88,87066.19,134.06,2.91,1.2,0.86,27.25,16.15,13.44,113.68,8,80.74,5.46,54.84,112.17,98,17.84,21.08,10.43,26.2,188,93.88,4.14,85.34,176.91,278,0.35,1151.93,21.72,104.84,4.0,132.24
0.03,1603.44,0.04,683.56,0.13,753.91,0.89,3.3,2.03,0.35,2.04,0.07,2.9,18.27,0.08,3501.82,100218.38,463.23,2.66,1.0,0.53,24.07,15.02,10.73,126.04,70,9.71,24.47,24.97,148.09,160,10.69,5.85,61.19,59.86,250,50.82,6.96,8.61,132.58,340,0.25,565.44,8.05,1131.53,7.0,497.85
0.16,2154.83,0.04,938.79,0.16,1087.15,0.16,2.76,0.84,0.72,2.87,0.06,5.88,21.15,0.06,5306.0,138871.86,880.53,3.82,0.85,0.85,4.84,66.44,1.39,6.84,59,94.0,4.15,6.35,64.53,149,9.3,38.74,69.29,117.03,239,3.35,76.0,15.36,62.87,329,0.31,1693.26,11.39,713.24,7.0,444.19
0.09,2027.46,0.07,398.26,0.1,509.66,0.33,3.94,0.96,0.46,1.63,0.06,3.82,5.5,0.07,2723.4,76838.93,130.89,3.97,1.24,0.52,12.44,11.95,63.33,28.99,59,9.35,19.65,52.94,35.35,149,14.01,14.01,41.98,164.97,239,14.7,8.49,83.11,19.42,329,0.04,294.98,0.49,1826.73,8.0,290.39
0.14,1770.59,0.17,270.43,0.07,287.5,0.38,2.31,1.47,0.71,2.3,0.04,5.05,24.83,0.06,1672.82,38939.22,356.67,2.91,1.04,0.71,16.08,3.55,34.52,132.83,3,8.26,18.4,89.53,114.04,93,10.68,14.11,53.09,153.16,183,21.95,5.71,63.72,48.69,273,-0.01,167.5,10.57,102.9,7.0,339.55
0.15,2007.74,0.02,1012.71,0.06,1171.1,0.57,1.78,2.4,0.37,0.89,0.05,5.53,28.03,0.05,3747.01,69296.91,196.08,2.82,0.77,0.34,26.25,13.23,80.09,68.49,10,7.47,38.6,84.77,50.48,100,3.27,41.76,59.93,32.94,190,3.69,54.63,20.15,30.97,280,0.32,394.14,8.42,2924.54,5.0,810.69
0.14,2171.9,0.1,639.03,0.06,807.62,0.47,3.66,2.0,0.48,2.26,0.05,2.51,15.52,0.04,3708.53,100668.11,149.21,2.14,0.8,0.56,14.93,23.33,72.3,38.71,69,10.7,26.95,66.92,109.66,159,31.96,9.67,8.75,51.9,249,8.66,19.3,86.44,13.81,339,0.07,1462.37,18.0,2473.01,8.0,1197.69
